Date,Open,High,Low,Close,Adj Close,Volume
2000-11-22,55.000000,55.000000,55.000000,55.000000,45.316208,20000
2000-11-23,55.000000,55.000000,55.000000,55.000000,45.316208,0
2000-11-24,55.000000,55.000000,55.000000,55.000000,45.316208,0
2000-11-27,55.000000,55.000000,55.000000,55.000000,45.316208,0
2000-11-28,55.000000,55.000000,55.000000,55.000000,45.316208,0
2000-11-29,55.000000,55.000000,55.000000,55.000000,45.316208,0
2000-11-30,55.000000,55.000000,55.000000,55.000000,45.316208,0
2000-12-01,55.000000,55.000000,55.000000,55.000000,45.316208,0
2000-12-04,55.000000,55.000000,55.000000,55.000000,45.316208,0
2000-12-05,55.000000,55.000000,55.000000,55.000000,45.316208,0
2000-12-06,55.000000,55.000000,55.000000,55.000000,45.316208,0
2000-12-07,55.000000,55.000000,55.000000,55.000000,45.316208,0
2000-12-08,55.000000,55.000000,55.000000,55.000000,45.316208,0
2000-12-11,55.000000,55.000000,55.000000,55.000000,45.316208,0
2000-12-12,55.000000,55.000000,55.000000,55.000000,45.316208,0
2000-12-13,55.000000,55.000000,55.000000,55.000000,45.316208,0
2000-12-14,55.000000,55.000000,55.000000,55.000000,45.316208,0
2000-12-15,55.000000,55.000000,55.000000,55.000000,45.316208,0
2000-12-18,55.000000,55.000000,55.000000,55.000000,45.316208,0
2000-12-19,55.000000,55.000000,55.000000,55.000000,45.316208,0
2000-12-20,55.000000,55.000000,55.000000,55.000000,45.316208,0
2000-12-21,55.000000,55.000000,55.000000,55.000000,45.316208,0
2000-12-22,55.000000,55.000000,55.000000,55.000000,45.316208,0
2000-12-25,55.000000,55.000000,55.000000,55.000000,45.316208,0
2000-12-26,55.000000,55.000000,55.000000,55.000000,45.316208,0
2000-12-27,55.000000,55.000000,55.000000,55.000000,45.316208,0
2000-12-28,55.000000,55.000000,55.000000,55.000000,45.316208,0
2000-12-29,55.000000,55.000000,55.000000,55.000000,45.316208,0
2001-01-01,55.000000,55.000000,55.000000,55.000000,45.316208,0
2001-01-02,55.000000,55.000000,55.000000,55.000000,45.316208,0
2001-01-03,55.000000,55.000000,55.000000,55.000000,45.316208,0
2001-01-04,55.000000,55.000000,55.000000,55.000000,45.316208,0
2001-01-05,55.000000,55.000000,55.000000,55.000000,45.316208,0
2001-01-08,55.000000,55.000000,55.000000,55.000000,45.316208,0
2001-01-09,50.000000,50.000000,50.000000,50.000000,41.196556,50000
2001-01-10,50.000000,50.000000,50.000000,50.000000,41.196556,0
2001-01-11,50.000000,50.000000,50.000000,50.000000,41.196556,0
2001-01-12,55.000000,55.000000,55.000000,55.000000,45.316208,15000
2001-01-15,55.000000,55.000000,55.000000,55.000000,45.316208,0
2001-01-16,55.000000,55.000000,55.000000,55.000000,45.316208,0
2001-01-17,55.000000,55.000000,55.000000,55.000000,45.316208,0
2001-01-18,55.000000,55.000000,55.000000,55.000000,45.316208,0
2001-01-19,55.000000,55.000000,55.000000,55.000000,45.316208,0
2001-01-22,55.000000,55.000000,55.000000,55.000000,45.316208,0
2001-01-23,55.000000,55.000000,55.000000,55.000000,45.316208,0
2001-01-24,55.000000,55.000000,55.000000,55.000000,45.316208,0
2001-01-25,55.000000,55.000000,55.000000,55.000000,45.316208,0
2001-01-26,55.000000,55.000000,55.000000,55.000000,45.316208,0
2001-01-29,55.000000,55.000000,55.000000,55.000000,45.316208,0
2001-01-30,55.000000,55.000000,55.000000,55.000000,45.316208,0
2001-01-31,55.000000,55.000000,55.000000,55.000000,45.316208,0
2001-02-01,80.000000,80.000000,80.000000,80.000000,65.914497,5000
2001-02-02,80.000000,80.000000,80.000000,80.000000,65.914497,0
2001-02-05,80.000000,80.000000,80.000000,80.000000,65.914497,0
2001-02-06,80.000000,80.000000,80.000000,80.000000,65.914497,0
2001-02-07,80.000000,80.000000,80.000000,80.000000,65.914497,0
2001-02-08,80.000000,80.000000,80.000000,80.000000,65.914497,0
2001-02-09,110.000000,110.000000,110.000000,110.000000,90.632416,5000
2001-02-12,110.000000,110.000000,110.000000,110.000000,90.632416,0
2001-02-13,107.500000,135.000000,105.000000,122.500000,100.931564,485000
2001-02-14,122.500000,122.500000,122.500000,122.500000,100.931564,0
2001-02-15,122.500000,122.500000,122.500000,122.500000,100.931564,0
2001-02-16,122.500000,122.500000,122.500000,122.500000,100.931564,0
2001-02-19,122.500000,122.500000,122.500000,122.500000,100.931564,0
2001-02-20,122.500000,122.500000,122.500000,122.500000,100.931564,0
2001-02-21,122.500000,122.500000,122.500000,122.500000,100.931564,0
2001-02-22,122.500000,122.500000,122.500000,122.500000,100.931564,0
2001-02-23,122.500000,122.500000,122.500000,122.500000,100.931564,0
2001-02-26,122.500000,122.500000,122.500000,122.500000,100.931564,0
2001-02-27,122.500000,122.500000,122.500000,122.500000,100.931564,0
2001-02-28,110.000000,110.000000,110.000000,110.000000,90.632416,50000
2001-03-01,110.000000,110.000000,110.000000,110.000000,90.632416,0
2001-03-02,110.000000,110.000000,110.000000,110.000000,90.632416,0
2001-03-05,110.000000,110.000000,110.000000,110.000000,90.632416,0
2001-03-06,110.000000,110.000000,110.000000,110.000000,90.632416,0
2001-03-07,102.500000,102.500000,102.500000,102.500000,84.452942,50000
2001-03-08,102.500000,102.500000,102.500000,102.500000,84.452942,0
2001-03-09,102.500000,102.500000,102.500000,102.500000,84.452942,0
2001-03-12,102.500000,102.500000,102.500000,102.500000,84.452942,0
2001-03-13,102.500000,102.500000,102.500000,102.500000,84.452942,0
2001-03-14,102.500000,102.500000,102.500000,102.500000,84.452942,0
2001-03-15,102.500000,102.500000,102.500000,102.500000,84.452942,0
2001-03-16,102.500000,102.500000,102.500000,102.500000,84.452942,0
