Date,Open,High,Low,Close,Adj Close,Volume
2018-05-14,1300.000000,1300.000000,1155.000000,1190.000000,814.854126,54705500
2018-05-15,1190.000000,1190.000000,1190.000000,1190.000000,814.854126,0
2018-05-16,1190.000000,1190.000000,1190.000000,1190.000000,814.854126,0
2018-05-17,1160.000000,1170.000000,1145.000000,1165.000000,797.735291,6964200
2018-05-18,1165.000000,1170.000000,1165.000000,1165.000000,797.735291,614000
2018-05-21,1165.000000,1170.000000,1155.000000,1165.000000,797.735291,3733400
2018-05-22,1165.000000,1170.000000,1160.000000,1160.000000,794.311646,2887600
2018-05-23,1160.000000,1160.000000,1155.000000,1160.000000,794.311646,3926500
2018-05-24,1160.000000,1185.000000,1155.000000,1185.000000,811.430359,10867200
2018-05-25,1190.000000,1195.000000,1185.000000,1185.000000,811.430359,7938100
2018-05-28,1185.000000,1195.000000,1175.000000,1180.000000,808.006653,7046000
2018-05-29,1180.000000,1180.000000,1180.000000,1180.000000,808.006653,0
2018-05-30,1175.000000,1180.000000,1170.000000,1170.000000,801.159058,3322300
2018-05-31,1175.000000,1180.000000,1150.000000,1155.000000,790.887756,6572600
2018-06-01,1155.000000,1155.000000,1155.000000,1155.000000,790.887756,0
2018-06-04,1160.000000,1165.000000,1145.000000,1165.000000,797.735291,5039900
2018-06-05,1165.000000,1165.000000,1160.000000,1165.000000,797.735291,4319700
2018-06-06,1165.000000,1180.000000,1165.000000,1175.000000,804.582764,6005200
2018-06-07,1175.000000,1190.000000,1170.000000,1175.000000,804.582764,12443000
2018-06-08,1175.000000,1175.000000,1165.000000,1175.000000,804.582764,5087500
2018-06-11,1175.000000,1175.000000,1175.000000,1175.000000,804.582764,0
2018-06-12,1175.000000,1175.000000,1175.000000,1175.000000,804.582764,0
2018-06-13,1175.000000,1175.000000,1175.000000,1175.000000,804.582764,0
2018-06-14,1175.000000,1175.000000,1175.000000,1175.000000,804.582764,0
2018-06-15,1175.000000,1175.000000,1175.000000,1175.000000,804.582764,0
2018-06-18,1175.000000,1175.000000,1175.000000,1175.000000,804.582764,0
2018-06-19,1175.000000,1175.000000,1175.000000,1175.000000,804.582764,0
2018-06-20,1175.000000,1175.000000,1165.000000,1170.000000,801.159058,3580500
2018-06-21,1170.000000,1170.000000,1165.000000,1170.000000,801.159058,5777300
2018-06-22,1170.000000,1170.000000,1165.000000,1170.000000,801.159058,4422500
2018-06-25,1170.000000,1170.000000,1155.000000,1165.000000,797.735291,5478400
2018-06-26,1165.000000,1165.000000,1155.000000,1160.000000,794.311646,2539300
2018-06-27,1160.000000,1160.000000,1150.000000,1160.000000,794.311646,4006300
2018-06-28,1160.000000,1180.000000,1155.000000,1160.000000,794.311646,5561700
2018-06-29,1160.000000,1160.000000,1145.000000,1160.000000,794.311646,5085800
2018-07-02,1160.000000,1160.000000,1155.000000,1155.000000,790.887756,2894000
2018-07-03,1160.000000,1160.000000,1135.000000,1135.000000,777.192810,3652200
2018-07-04,1140.000000,1140.000000,1110.000000,1130.000000,773.769043,3912900
2018-07-05,1130.000000,1130.000000,1100.000000,1100.000000,753.226501,798500
2018-07-06,1100.000000,1100.000000,1050.000000,1100.000000,753.226501,2513000
2018-07-09,1100.000000,1100.000000,1075.000000,1100.000000,753.226501,1147100
2018-07-10,1100.000000,1120.000000,1075.000000,1120.000000,766.921448,192300
2018-07-11,1075.000000,1100.000000,1065.000000,1100.000000,753.226501,812000
2018-07-12,1060.000000,1075.000000,1060.000000,1075.000000,736.107788,587900
2018-07-13,1060.000000,1110.000000,1060.000000,1100.000000,753.226501,580400
2018-07-16,1090.000000,1100.000000,1060.000000,1100.000000,753.226501,26800
2018-07-17,1095.000000,1095.000000,1095.000000,1095.000000,749.802673,100
2018-07-18,1100.000000,1100.000000,1050.000000,1055.000000,722.412659,285700
2018-07-19,1060.000000,1100.000000,1000.000000,1100.000000,753.226501,2265500
2018-07-20,1100.000000,1100.000000,1055.000000,1100.000000,753.226501,190600
2018-07-23,1100.000000,1100.000000,1075.000000,1075.000000,736.107788,2432400
2018-07-24,1075.000000,1095.000000,1075.000000,1080.000000,739.531433,1628200
