Date,Open,High,Low,Close,Adj Close,Volume
2014-03-13,117.000000,120.000000,117.000000,120.000000,104.901909,52000
2014-03-14,150.000000,150.000000,150.000000,150.000000,131.127380,6514500
2014-03-17,186.000000,187.000000,186.000000,187.000000,163.472137,525500
2014-03-18,200.000000,233.000000,200.000000,233.000000,203.684525,320000
2014-03-19,290.000000,291.000000,290.000000,291.000000,254.387115,1072000
2014-03-20,291.000000,291.000000,291.000000,291.000000,254.387115,0
2014-03-21,291.000000,291.000000,291.000000,291.000000,254.387115,0
2014-03-24,291.000000,291.000000,291.000000,291.000000,254.387115,0
2014-03-25,291.000000,291.000000,291.000000,291.000000,254.387115,0
2014-03-26,291.000000,291.000000,291.000000,291.000000,254.387115,0
2014-03-27,291.000000,291.000000,291.000000,291.000000,254.387115,0
2014-03-28,291.000000,291.000000,291.000000,291.000000,254.387115,0
2014-04-01,291.000000,291.000000,291.000000,291.000000,254.387115,0
2014-04-02,291.000000,291.000000,291.000000,291.000000,254.387115,0
2014-04-03,291.000000,291.000000,291.000000,291.000000,254.387115,0
2014-04-04,291.000000,291.000000,291.000000,291.000000,254.387115,0
2014-04-07,291.000000,291.000000,291.000000,291.000000,254.387115,0
2014-04-08,291.000000,291.000000,291.000000,291.000000,254.387115,0
2014-04-09,291.000000,291.000000,291.000000,291.000000,254.387115,0
2014-04-10,291.000000,291.000000,291.000000,291.000000,254.387115,0
2014-04-11,291.000000,291.000000,291.000000,291.000000,254.387115,0
2014-04-14,291.000000,291.000000,291.000000,291.000000,254.387115,0
2014-04-15,291.000000,291.000000,291.000000,291.000000,254.387115,0
2014-04-16,291.000000,291.000000,291.000000,291.000000,254.387115,0
2014-04-17,291.000000,291.000000,291.000000,291.000000,254.387115,0
2014-04-21,291.000000,291.000000,291.000000,291.000000,254.387115,0
2014-04-22,291.000000,291.000000,291.000000,291.000000,254.387115,0
2014-04-23,291.000000,291.000000,291.000000,291.000000,254.387115,0
2014-04-24,291.000000,291.000000,291.000000,291.000000,254.387115,0
2014-04-25,291.000000,291.000000,291.000000,291.000000,254.387115,0
2014-04-28,291.000000,291.000000,291.000000,291.000000,254.387115,0
2014-04-29,291.000000,291.000000,291.000000,291.000000,254.387115,0
2014-04-30,291.000000,291.000000,291.000000,291.000000,254.387115,0
2014-05-02,291.000000,291.000000,291.000000,291.000000,254.387115,0
2014-05-05,291.000000,291.000000,291.000000,291.000000,254.387115,0
2014-05-06,291.000000,291.000000,291.000000,291.000000,254.387115,0
2014-05-07,291.000000,291.000000,291.000000,291.000000,254.387115,0
2014-05-08,291.000000,291.000000,291.000000,291.000000,254.387115,0
2014-05-09,291.000000,291.000000,291.000000,291.000000,254.387115,0
2014-05-12,291.000000,291.000000,291.000000,291.000000,254.387115,0
2014-05-13,291.000000,363.000000,291.000000,363.000000,317.328308,1096000
2014-05-14,420.000000,453.000000,400.000000,449.000000,392.507965,2310500
2014-05-16,447.000000,561.000000,447.000000,462.000000,403.872345,1915000
2014-05-19,402.000000,462.000000,402.000000,402.000000,351.421387,289000
2014-05-20,400.000000,430.000000,400.000000,400.000000,349.673004,486000
2014-05-21,385.000000,400.000000,380.000000,385.000000,336.560303,57500
2014-05-22,390.000000,398.000000,389.000000,390.000000,340.931183,59000
2014-05-23,404.000000,440.000000,390.000000,404.000000,353.169769,572500
2014-05-26,460.000000,481.000000,404.000000,460.000000,402.123993,935000
2014-05-28,550.000000,550.000000,460.000000,550.000000,480.800385,1413500
2014-05-30,578.000000,600.000000,557.000000,578.000000,505.277496,1284000
2014-06-02,542.000000,603.000000,540.000000,542.000000,473.806946,1499500
2014-06-03,544.000000,566.000000,540.000000,544.000000,475.555298,1507500
2014-06-04,533.000000,555.000000,533.000000,533.000000,465.939301,1155500
2014-06-05,555.000000,555.000000,520.000000,539.000000,471.184387,2924000
2014-06-06,531.000000,546.000000,530.000000,531.000000,464.190948,2091000
2014-06-09,498.000000,540.000000,498.000000,498.000000,435.342926,1352500
2014-06-10,529.000000,557.000000,498.000000,529.000000,462.442596,587500
2014-06-11,502.000000,540.000000,500.000000,502.000000,438.839661,440000
2014-06-12,484.000000,514.000000,460.000000,484.000000,423.104370,960500
2014-06-13,491.000000,505.000000,484.000000,491.000000,429.223633,290000
2014-06-16,500.000000,505.000000,500.000000,500.000000,437.091278,290500
2014-06-17,501.000000,520.000000,500.000000,501.000000,437.965485,146500
2014-06-18,500.000000,509.000000,500.000000,500.000000,437.091278,39000
2014-06-19,500.000000,502.000000,480.000000,500.000000,437.091278,254500
2014-06-20,481.000000,496.000000,480.000000,481.000000,420.481812,43000
