Date,Open,High,Low,Close,Adj Close,Volume
2017-07-06,424.000000,424.000000,424.000000,424.000000,424.000000,191900
2017-07-07,530.000000,530.000000,510.000000,530.000000,530.000000,6325600
2017-07-10,550.000000,650.000000,505.000000,525.000000,525.000000,5907900
2017-07-11,530.000000,550.000000,492.000000,550.000000,550.000000,3778000
2017-07-12,550.000000,630.000000,550.000000,565.000000,565.000000,2359600
2017-07-13,570.000000,575.000000,520.000000,525.000000,525.000000,1293400
2017-07-14,530.000000,530.000000,486.000000,494.000000,494.000000,1337400
2017-07-17,494.000000,560.000000,482.000000,510.000000,510.000000,833500
2017-07-18,510.000000,515.000000,488.000000,492.000000,492.000000,313200
2017-07-19,498.000000,510.000000,492.000000,510.000000,510.000000,301900
2017-07-20,500.000000,515.000000,496.000000,498.000000,498.000000,452000
2017-07-21,498.000000,505.000000,482.000000,498.000000,498.000000,708100
2017-07-24,498.000000,500.000000,490.000000,490.000000,490.000000,221000
2017-07-25,490.000000,492.000000,474.000000,474.000000,474.000000,172100
2017-07-26,478.000000,484.000000,466.000000,468.000000,468.000000,172500
2017-07-27,468.000000,505.000000,448.000000,500.000000,500.000000,397400
2017-07-28,500.000000,500.000000,452.000000,470.000000,470.000000,82600
2017-07-31,470.000000,472.000000,464.000000,464.000000,464.000000,39300
2017-08-01,464.000000,505.000000,464.000000,488.000000,488.000000,799700
2017-08-02,488.000000,500.000000,486.000000,488.000000,488.000000,63000
2017-08-03,488.000000,496.000000,480.000000,480.000000,480.000000,100300
2017-08-04,480.000000,484.000000,460.000000,476.000000,476.000000,173900
2017-08-07,480.000000,480.000000,454.000000,454.000000,454.000000,82900
2017-08-08,454.000000,478.000000,428.000000,458.000000,458.000000,696200
2017-08-09,458.000000,466.000000,436.000000,436.000000,436.000000,62200
2017-08-10,436.000000,436.000000,428.000000,430.000000,430.000000,168100
2017-08-11,430.000000,430.000000,414.000000,414.000000,414.000000,51400
2017-08-14,414.000000,414.000000,388.000000,398.000000,398.000000,104900
2017-08-15,398.000000,398.000000,390.000000,390.000000,390.000000,44400
2017-08-16,380.000000,436.000000,380.000000,402.000000,402.000000,142500
2017-08-17,402.000000,402.000000,402.000000,402.000000,402.000000,0
2017-08-18,412.000000,412.000000,388.000000,388.000000,388.000000,38600
2017-08-21,388.000000,394.000000,388.000000,388.000000,388.000000,133300
2017-08-22,388.000000,388.000000,342.000000,350.000000,350.000000,97900
2017-08-23,354.000000,354.000000,346.000000,350.000000,350.000000,95400
2017-08-24,352.000000,354.000000,340.000000,354.000000,354.000000,6700
2017-08-25,350.000000,350.000000,344.000000,348.000000,348.000000,20900
2017-08-28,342.000000,342.000000,292.000000,300.000000,300.000000,589400
2017-08-29,300.000000,374.000000,300.000000,374.000000,374.000000,692400
2017-08-30,390.000000,464.000000,380.000000,392.000000,392.000000,6431400
2017-08-31,394.000000,414.000000,360.000000,388.000000,388.000000,1826700
2017-09-01,388.000000,388.000000,388.000000,388.000000,388.000000,0
2017-09-04,386.000000,386.000000,360.000000,372.000000,372.000000,209200
2017-09-05,374.000000,386.000000,320.000000,330.000000,330.000000,359800
2017-09-06,330.000000,350.000000,312.000000,316.000000,316.000000,157400
2017-09-07,316.000000,346.000000,316.000000,326.000000,326.000000,173500
2017-09-08,326.000000,332.000000,318.000000,328.000000,328.000000,63400
2017-09-11,328.000000,342.000000,320.000000,328.000000,328.000000,106600
2017-09-12,328.000000,332.000000,316.000000,328.000000,328.000000,247800
2017-09-13,330.000000,330.000000,324.000000,324.000000,324.000000,46400
2017-09-14,318.000000,330.000000,316.000000,318.000000,318.000000,184500
2017-09-15,326.000000,326.000000,316.000000,324.000000,324.000000,63100
2017-09-18,332.000000,360.000000,332.000000,342.000000,342.000000,8600
