price_date,sell_percentage,buy_percentage,yield_value
2022-05-27 00:00:00,101.88,103.13,4.31
2022-05-30 00:00:00,102.4,103.6,4.25
2022-05-31 00:00:00,101.48,103.23,4.3
2022-06-02 00:00:00,100.6,102.45,4.39
2022-06-03 00:00:00,100.6,102.45,4.39
2022-06-06 00:00:00,100.6,102.45,4.39
2022-06-07 00:00:00,100.48,102.08,4.44
2022-06-08 00:00:00,101.1,102.7,4.36
2022-06-09 00:00:00,100.73,102.08,4.44
2022-06-10 00:00:00,99.85,101.7,4.49
2022-06-13 00:00:00,99.85,101.7,4.49
2022-06-14 00:00:00,99.75,101.5,4.51
2022-06-15 00:00:00,96.25,97.75,4.99
2022-06-16 00:00:00,98,99.95,4.71
2022-06-17 00:00:00,97.25,99.4,4.78
2022-06-20 00:00:00,97.5,99.65,4.74
2022-06-21 00:00:00,97.4,99.5,4.76
2022-06-22 00:00:00,97.65,99.55,4.76
2022-06-23 00:00:00,98.15,100.18,4.68
2022-06-24 00:00:00,97.9,100.3,4.66
2022-06-27 00:00:00,98.4,100.3,4.66
2022-06-28 00:00:00,98.4,100.4,4.65
2022-06-29 00:00:00,97.65,99.6,4.75
2022-06-30 00:00:00,97.5,99.5,4.76
2022-07-01 00:00:00,97.6,99.15,4.81
2022-07-04 00:00:00,98.1,100.03,4.7
2022-07-05 00:00:00,98.1,99.65,4.74
2022-07-06 00:00:00,98.2,99.6,4.75
2022-07-07 00:00:00,98,100,4.7
2022-07-08 00:00:00,98.25,100,4.7
2022-07-11 00:00:00,98.75,100,4.7
2022-07-12 00:00:00,98.63,100.13,4.68
2022-07-13 00:00:00,98.63,100.13,4.68
2022-07-14 00:00:00,99,100.75,4.6
2022-07-15 00:00:00,99,100.5,4.64
2022-07-18 00:00:00,99,100.88,4.59
2022-07-19 00:00:00,99,100.88,4.59
2022-07-20 00:00:00,99,100.75,4.6
2022-07-21 00:00:00,99,100.75,4.6
2022-07-22 00:00:00,100.5,102.5,4.38
2022-07-25 00:00:00,101.75,104,4.2
2022-07-26 00:00:00,102,103.45,4.27
2022-07-27 00:00:00,101.5,103.38,4.28
2022-07-28 00:00:00,102,103.88,4.21
2022-07-29 00:00:00,102.5,104.5,4.14
2022-08-01 00:00:00,103,105,4.08
2022-08-02 00:00:00,103.75,105.75,3.99
