price_date,sell_percentage,buy_percentage,yield_value
2021-12-13 00:00:00,101.35,101.9,4.36
2021-12-14 00:00:00,101.15,101.65,4.46
2021-12-15 00:00:00,100.9,101.4,4.55
2021-12-16 00:00:00,100.9,101.4,4.55
2021-12-17 00:00:00,100.9,101.4,4.55
2021-12-20 00:00:00,100.7,101.45,4.53
2021-12-21 00:00:00,100.55,101.3,4.59
2021-12-22 00:00:00,100.65,101.4,4.55
2021-12-23 00:00:00,100.8,101.55,4.49
2021-12-28 00:00:00,100.75,101.5,4.51
2021-12-29 00:00:00,101.1,101.6,4.47
2021-12-30 00:00:00,100.9,101.65,4.45
2021-12-31 00:00:00,100.9,101.65,4.45
2022-01-03 00:00:00,101.1,101.6,4.47
2022-01-04 00:00:00,101.35,101.85,4.37
2022-01-05 00:00:00,101.3,101.8,4.39
2022-01-06 00:00:00,101.35,101.85,4.36
2022-01-07 00:00:00,101.1,101.8,4.38
2022-01-10 00:00:00,101.25,101.75,4.4
2022-01-11 00:00:00,101.25,101.75,4.4
2022-01-12 00:00:00,101.4,101.9,4.34
2022-01-13 00:00:00,101.35,101.85,4.36
2022-01-14 00:00:00,101.15,101.85,4.36
2022-01-17 00:00:00,101.5,102,4.3
2022-01-18 00:00:00,101.15,102,4.3
2022-01-19 00:00:00,101.15,101.9,4.34
2022-01-20 00:00:00,101.15,101.85,4.35
2022-01-21 00:00:00,101.15,101.85,4.35
2022-01-24 00:00:00,101.15,101.8,4.37
2022-01-25 00:00:00,101.25,101.75,4.39
2022-01-26 00:00:00,101.25,101.75,4.39
2022-01-27 00:00:00,101.25,101.75,4.39
2022-01-28 00:00:00,101.25,101.75,4.39
2022-01-31 00:00:00,101,101.65,4.43
2022-02-02 00:00:00,100.95,101.7,4.41
2022-02-03 00:00:00,100.95,101.6,4.45
2022-02-04 00:00:00,100.9,101.7,4.4
2022-02-07 00:00:00,101,101.7,4.4
2022-02-08 00:00:00,101,101.75,4.38
2022-02-09 00:00:00,101,101.85,4.34
2022-02-10 00:00:00,101,101.75,4.38
2022-02-11 00:00:00,101.25,101.75,4.38
2022-02-14 00:00:00,101.25,101.75,4.38
2022-02-15 00:00:00,101.2,101.7,4.4
2022-02-16 00:00:00,101.1,101.6,4.44
2022-02-17 00:00:00,101.1,101.6,4.44
2022-02-18 00:00:00,101.1,101.6,4.44
2022-02-21 00:00:00,101.1,101.6,4.43
2022-02-22 00:00:00,101,101.75,4.37
2022-02-23 00:00:00,101,101.65,4.41
2022-02-24 00:00:00,100.95,101.45,4.49
2022-02-25 00:00:00,101.1,101.6,4.43
2022-03-01 00:00:00,101.1,101.6,4.43
2022-03-02 00:00:00,101.1,101.6,4.43
2022-03-04 00:00:00,101.1,101.6,4.42
2022-03-07 00:00:00,101.1,101.6,4.42
2022-03-08 00:00:00,100.7,101.45,4.49
2022-03-09 00:00:00,100.7,101.45,4.49
2022-03-10 00:00:00,100.65,101.4,4.5
2022-03-11 00:00:00,100.65,101.4,4.5
2022-03-14 00:00:00,100.7,101.45,4.48
2022-03-15 00:00:00,100.7,101.45,4.48
2022-03-16 00:00:00,101.1,101.6,4.42
2022-03-17 00:00:00,100.8,101.5,4.46
2022-03-18 00:00:00,100.95,101.55,4.44
2022-03-21 00:00:00,100.65,101.4,4.5
2022-03-22 00:00:00,100.75,101.5,4.46
2022-03-23 00:00:00,100.85,101.5,4.46
2022-03-24 00:00:00,100.85,101.5,4.45
2022-03-25 00:00:00,100.85,101.5,4.45
2022-03-28 00:00:00,100.75,101.45,4.47
2022-03-29 00:00:00,100.75,101.4,4.5
2022-03-30 00:00:00,100.75,101.45,4.47
2022-03-31 00:00:00,100.7,101.35,4.51
2022-04-01 00:00:00,100.7,101.35,4.51
2022-04-04 00:00:00,100.8,101.45,4.47
2022-04-05 00:00:00,100.75,101.4,4.49
2022-04-06 00:00:00,100.6,101.35,4.51
2022-04-07 00:00:00,100.4,101.15,4.6
2022-04-08 00:00:00,100.65,101.25,4.55
2022-04-11 00:00:00,100.65,101.25,4.55
2022-04-12 00:00:00,100.65,101.25,4.55
2022-04-13 00:00:00,100.35,101.1,4.61
2022-04-14 00:00:00,100.5,101.1,4.61
2022-04-18 00:00:00,100.5,101.1,4.61
2022-04-19 00:00:00,100.5,101.1,4.61
2022-04-20 00:00:00,99.8,100.95,4.67
2022-04-21 00:00:00,99.6,101.15,4.59
2022-04-22 00:00:00,99.8,101.15,4.59
2022-04-25 00:00:00,100.25,101.1,4.61
2022-04-26 00:00:00,99.35,100.6,4.83
2022-04-27 00:00:00,100.15,101,4.65
2022-04-28 00:00:00,100.15,101,4.65
2022-05-09 00:00:00,99.6,101.15,4.58
2022-05-10 00:00:00,100.15,101,4.65
2022-05-11 00:00:00,99.15,101.2,4.56
2022-05-12 00:00:00,98.4,100.75,4.75
2022-05-13 00:00:00,98.25,99.25,5.45
2022-05-17 00:00:00,98,99,5.56
2022-05-18 00:00:00,97.15,98.8,5.66
2022-05-19 00:00:00,97.75,98.75,5.68
2022-05-20 00:00:00,97.7,98.7,5.71
2022-05-23 00:00:00,98,99,5.57
2022-05-24 00:00:00,98.15,99.15,5.5
2022-05-25 00:00:00,98.15,99.15,5.5
2022-05-27 00:00:00,98.4,99.4,5.38
2022-05-30 00:00:00,98.65,99.65,5.26
2022-05-31 00:00:00,99,100.25,4.98
2022-06-02 00:00:00,99,100.25,4.98
2022-06-03 00:00:00,98.75,100,5.1
2022-06-06 00:00:00,99,100.25,4.98
2022-06-07 00:00:00,99,100.25,4.98
2022-06-08 00:00:00,99,100.25,4.98
2022-06-09 00:00:00,99.1,100.35,4.93
2022-06-10 00:00:00,99,100.25,4.98
2022-06-13 00:00:00,99.15,100.4,4.91
2022-06-14 00:00:00,99.2,100.35,4.93
2022-06-15 00:00:00,98.5,100.2,5
2022-06-16 00:00:00,98.7,100.6,4.81
2022-06-17 00:00:00,99,100.6,4.81
2022-06-20 00:00:00,99,100.2,5
2022-06-21 00:00:00,98.55,100.1,5.05
2022-06-22 00:00:00,98.65,100.2,5
2022-06-23 00:00:00,98.8,100.25,4.98
2022-06-24 00:00:00,98.5,100.5,4.85
2022-06-27 00:00:00,98.8,100.55,4.84
2022-06-28 00:00:00,99.15,100.35,4.93
2022-06-29 00:00:00,99.1,100.25,4.97
2022-06-30 00:00:00,99.25,100.15,5.02
2022-07-01 00:00:00,99.35,100.15,5.02
2022-07-04 00:00:00,99.3,100.05,5.07
2022-07-05 00:00:00,99.3,100.4,4.91
2022-07-06 00:00:00,99.3,100.15,5.02
