price_date,sell_percentage,buy_percentage,yield_value
2019-07-31 00:00:00,97.15,98.15,7.24
2019-08-01 00:00:00,96.9,97.9,7.28
2019-08-02 00:00:00,95.9,96.9,7.41
2019-08-05 00:00:00,95.4,96.4,7.48
2019-08-06 00:00:00,95.4,96.4,7.48
2019-08-07 00:00:00,95.65,96.1,7.52
2019-08-08 00:00:00,97.45,98.15,7.24
2019-08-09 00:00:00,97.4,98,7.27
2019-08-13 00:00:00,96.4,97,7.4
2019-08-14 00:00:00,96.65,97.25,7.37
2019-08-15 00:00:00,96.55,97.15,7.38
2019-08-16 00:00:00,97.15,97.75,7.3
2019-08-19 00:00:00,97.65,98.25,7.23
2019-08-20 00:00:00,97.4,98,7.27
2019-08-21 00:00:00,97.8,98.4,7.21
2019-08-22 00:00:00,97.95,98.55,7.19
2019-08-23 00:00:00,97.9,98.5,7.2
2019-08-26 00:00:00,97.75,98.35,7.22
2019-08-27 00:00:00,97.4,98.25,7.23
2019-08-28 00:00:00,96.5,97.35,7.35
2019-08-29 00:00:00,96.9,97.75,7.3
2019-08-30 00:00:00,97.2,98.05,7.26
2019-09-02 00:00:00,97.15,98,7.27
2019-09-03 00:00:00,97,97.85,7.29
2019-09-04 00:00:00,96.8,97.65,7.31
2019-09-05 00:00:00,97,97.85,7.29
2019-09-06 00:00:00,97.15,98,7.27
2019-09-09 00:00:00,97.2,98.05,7.26
2019-09-10 00:00:00,97.3,98.15,7.25
2019-09-11 00:00:00,97.3,98.1,7.25
2019-09-12 00:00:00,97.45,98.25,7.23
2019-09-13 00:00:00,98.45,99.25,7.1
2019-09-16 00:00:00,97.35,98.15,7.25
2019-09-17 00:00:00,97.6,98.4,7.21
2019-09-18 00:00:00,97.95,98.75,7.17
2019-09-19 00:00:00,97.95,98.75,7.17
2019-09-20 00:00:00,97.45,98.25,7.23
2019-09-23 00:00:00,97.7,98.5,7.2
2019-09-24 00:00:00,97.2,98,7.27
2019-09-25 00:00:00,96.95,97.75,7.3
2019-09-26 00:00:00,97.25,98.05,7.26
2019-09-27 00:00:00,97.2,98,7.27
2019-09-30 00:00:00,97.45,98.25,7.23
2019-10-01 00:00:00,97.35,98.15,7.25
2019-10-02 00:00:00,97.45,98.25,7.23
2019-10-03 00:00:00,97.45,98.25,7.23
2019-10-04 00:00:00,97.7,98.5,7.2
2019-10-07 00:00:00,97.7,98.5,7.2
2019-10-08 00:00:00,97.45,98.25,7.23
2019-10-09 00:00:00,97.2,98,7.27
2019-10-10 00:00:00,97.45,98.25,7.23
2019-10-11 00:00:00,97.35,98.15,7.25
2019-10-14 00:00:00,97.65,98.45,7.21
2019-10-15 00:00:00,97.65,98.45,7.21
2019-10-16 00:00:00,97.65,98.45,7.21
2019-10-17 00:00:00,97.75,98.55,7.19
2019-10-18 00:00:00,97.85,98.65,7.18
2019-10-21 00:00:00,97.85,98.65,7.18
2019-10-22 00:00:00,97.95,98.75,7.17
2019-10-23 00:00:00,98.25,99.05,7.13
2019-10-24 00:00:00,98.55,99.35,7.09
2019-10-25 00:00:00,98.25,99.05,7.13
2019-10-28 00:00:00,98.6,99.4,7.08
2019-10-29 00:00:00,98.6,99.4,7.08
2019-10-30 00:00:00,98.7,99.5,7.07
2019-10-31 00:00:00,99.1,99.9,7.01
2019-11-01 00:00:00,98.85,99.65,7.05
2019-11-04 00:00:00,98.95,99.75,7.03
2019-11-05 00:00:00,99,99.8,7.02
2019-11-06 00:00:00,99.3,100.1,6.99
2019-11-07 00:00:00,99.1,99.9,7.01
2019-11-08 00:00:00,99.45,100.25,6.97
2019-11-11 00:00:00,98.95,99.75,7.03
2019-11-12 00:00:00,98.75,99.55,7.06
2019-11-13 00:00:00,98.7,99.5,7.07
2019-11-14 00:00:00,98.45,99.25,7.1
2019-11-15 00:00:00,98.85,99.65,7.04
2019-11-18 00:00:00,98.7,99.7,7.04
2019-11-19 00:00:00,98.55,99.55,7.06
2019-11-20 00:00:00,98.75,99.75,7.03
2019-11-21 00:00:00,98.5,99.5,7.07
2019-11-22 00:00:00,98.55,99.55,7.06
2019-11-25 00:00:00,98.55,99.55,7.06
2019-11-26 00:00:00,98.5,99.5,7.07
2019-11-27 00:00:00,98.55,99.55,7.06
2019-11-28 00:00:00,98.75,99.75,7.03
2019-11-29 00:00:00,98.75,99.75,7.03
2019-12-02 00:00:00,98.25,99.25,7.1
2019-12-03 00:00:00,97.95,98.95,7.14
2019-12-04 00:00:00,97.75,98.75,7.17
2019-12-05 00:00:00,98.35,99.35,7.09
2019-12-06 00:00:00,98.6,99.6,7.05
2019-12-09 00:00:00,98.5,99.5,7.07
2019-12-10 00:00:00,98.45,99.45,7.07
2019-12-11 00:00:00,98.45,99.45,7.07
2019-12-12 00:00:00,97.75,98.75,7.17
2019-12-13 00:00:00,97.65,98.65,7.18
2019-12-16 00:00:00,97.75,98.75,7.17
2019-12-17 00:00:00,96.75,97.75,7.3
2019-12-18 00:00:00,96.85,97.85,7.29
2019-12-19 00:00:00,97.65,98.65,7.18
2019-12-20 00:00:00,98,99,7.13
2019-12-23 00:00:00,98.25,99.25,7.1
2019-12-26 00:00:00,98.5,99.5,7.07
2019-12-27 00:00:00,98.55,99.55,7.06
2019-12-30 00:00:00,98.8,99.8,7.02
2020-01-02 00:00:00,99.15,100.15,6.98
2020-01-03 00:00:00,99.2,100.2,6.97
2020-01-06 00:00:00,98.45,99.45,7.07
2020-01-07 00:00:00,98.75,99.75,7.03
2020-01-08 00:00:00,98.85,99.85,7.02
2020-01-09 00:00:00,99.45,100.45,6.94
2020-01-10 00:00:00,100.15,101.15,6.84
