price_date,sell_percentage,buy_percentage,yield_value
2024-04-16 00:00:00,98.6,99.85,6.31
2024-04-17 00:00:00,98.4,99.6,6.41
2024-04-18 00:00:00,98.15,99.45,6.46
2024-04-19 00:00:00,97.55,99.05,6.62
2024-04-22 00:00:00,97.95,99.45,6.46
2024-04-23 00:00:00,97.8,99.3,6.52
2024-04-24 00:00:00,97.75,99.25,6.54
2024-04-25 00:00:00,97.75,99.25,6.54
2024-04-26 00:00:00,97.75,99.25,6.54
2024-04-29 00:00:00,97.4,98.6,6.8
2024-04-30 00:00:00,97.4,98.6,6.8
2024-05-02 00:00:00,97.35,98.85,6.71
2024-05-03 00:00:00,97.55,99.35,6.51
2024-05-06 00:00:00,97.7,99.5,6.45
2024-05-07 00:00:00,97.85,99.65,6.39
2024-05-08 00:00:00,97.9,99.7,6.37
2024-05-13 00:00:00,97.9,99.7,6.37
2024-05-14 00:00:00,97.85,99.65,6.39
2024-05-15 00:00:00,97.85,99.65,6.39
2024-05-16 00:00:00,98.1,99.6,6.41
2024-05-17 00:00:00,98.2,99.7,6.37
2024-05-20 00:00:00,98.2,99.7,6.37
2024-05-21 00:00:00,98.2,99.7,6.37
2024-05-22 00:00:00,98.35,99.85,6.31
