price_date,sell_percentage,buy_percentage,yield_value
2021-07-07 00:00:00,98.4,99.25,5.28
2021-07-08 00:00:00,98.4,99.25,5.28
2021-07-09 00:00:00,98,98.85,5.36
2021-07-12 00:00:00,98.05,98.9,5.35
2021-07-13 00:00:00,98.2,99,5.33
2021-07-14 00:00:00,98.15,99,5.33
2021-07-15 00:00:00,98.65,99.5,5.23
2021-07-16 00:00:00,98.25,99.1,5.31
2021-07-19 00:00:00,98.35,99.2,5.29
2021-07-21 00:00:00,98.25,99.1,5.31
2021-07-22 00:00:00,98.4,99.25,5.28
2021-07-23 00:00:00,98.5,99.35,5.26
2021-07-26 00:00:00,98.65,99.3,5.27
2021-07-27 00:00:00,98.75,99.4,5.25
2021-07-28 00:00:00,98.75,99.4,5.25
2021-07-29 00:00:00,98.65,99.5,5.23
2021-07-30 00:00:00,98.8,99.65,5.2
2021-08-02 00:00:00,99.1,99.85,5.15
2021-08-03 00:00:00,99.2,99.75,5.17
2021-08-04 00:00:00,99.35,100.15,5.09
2021-08-05 00:00:00,99.35,99.95,5.13
2021-08-06 00:00:00,99.2,99.75,5.17
2021-08-09 00:00:00,98.9,99.75,5.17
2021-08-12 00:00:00,98.9,99.75,5.18
2021-08-13 00:00:00,98.9,99.75,5.18
2021-08-16 00:00:00,98.85,99.65,5.2
2021-08-18 00:00:00,98.85,99.55,5.22
2021-08-19 00:00:00,98.75,99.75,5.18
2021-08-20 00:00:00,98.75,99.7,5.19
2021-08-23 00:00:00,98.45,99.3,5.27
2021-08-24 00:00:00,99.05,99.9,5.14
2021-08-25 00:00:00,99.3,100.15,5.09
2021-08-26 00:00:00,99.3,100.15,5.09
2021-08-27 00:00:00,99.1,99.95,5.13
2021-08-30 00:00:00,99.4,100.25,5.07
2021-08-31 00:00:00,99.55,100.3,5.06
2021-09-01 00:00:00,99.25,100.2,5.08
2021-09-02 00:00:00,99.55,100.25,5.07
2021-09-03 00:00:00,99.65,100.25,5.07
2021-09-06 00:00:00,99.75,100.5,5.02
2021-09-07 00:00:00,99.75,100.35,5.05
2021-09-08 00:00:00,99.6,100.2,5.08
2021-09-09 00:00:00,99.55,100.25,5.07
2021-09-10 00:00:00,99.55,100.25,5.07
2021-09-13 00:00:00,99.75,100.3,5.06
2021-09-14 00:00:00,99.55,100.4,5.04
2021-09-15 00:00:00,99.7,100.55,5.01
2021-09-16 00:00:00,99.7,100.55,5.01
2021-09-17 00:00:00,99.7,100.55,5.01
2021-09-20 00:00:00,99.8,100.5,5.02
2021-09-21 00:00:00,99.75,100.35,5.05
2021-09-22 00:00:00,99.4,100.25,5.07
2021-09-23 00:00:00,99.75,100.5,5.02
2021-09-24 00:00:00,99.6,100.35,5.05
2021-09-27 00:00:00,99.4,100.25,5.07
2021-09-28 00:00:00,99.55,100.4,5.04
2021-09-29 00:00:00,99.55,100.4,5.04
2021-09-30 00:00:00,99.55,100.4,5.04
2021-10-01 00:00:00,99.6,100.45,5.03
2021-10-04 00:00:00,99.75,100.55,5.01
2021-10-05 00:00:00,99.85,100.6,5
2021-10-06 00:00:00,99.95,100.55,5.01
2021-10-07 00:00:00,99.75,100.6,5
2021-10-08 00:00:00,99.8,100.65,4.99
2021-10-11 00:00:00,99.65,100.5,5.02
2021-10-12 00:00:00,99.7,100.55,5.01
