price_date,sell_percentage,buy_percentage,yield_value
2021-01-06 00:00:00,99,100.5,6.2
2021-01-07 00:00:00,100.15,101.25,6.12
2021-01-08 00:00:00,100.35,101.85,6.06
2021-01-11 00:00:00,100,101.6,6.09
2021-01-12 00:00:00,99.7,101.3,6.12
2021-01-13 00:00:00,100.25,101.75,6.07
2021-01-14 00:00:00,100.5,101.75,6.07
2021-01-15 00:00:00,100.65,101.75,6.07
2021-01-18 00:00:00,100.65,101.75,6.07
2021-01-19 00:00:00,100.1,101.35,6.11
2021-01-20 00:00:00,99.75,100.75,6.17
2021-01-21 00:00:00,99.3,100.8,6.17
2021-01-22 00:00:00,99.55,100.85,6.16
2021-01-25 00:00:00,99.4,100.7,6.18
2021-01-26 00:00:00,99.4,100.5,6.2
2021-01-27 00:00:00,99.4,100.5,6.2
2021-01-28 00:00:00,99.1,100.3,6.22
2021-01-29 00:00:00,99.15,100.25,6.22
2021-02-01 00:00:00,99.25,100.45,6.2
2021-02-02 00:00:00,99.25,100.45,6.2
2021-02-03 00:00:00,100.25,102,6.05
2021-02-04 00:00:00,100.25,101.75,6.07
2021-02-05 00:00:00,100.25,101.5,6.1
2021-02-08 00:00:00,100.1,101.3,6.12
2021-02-09 00:00:00,99.25,100.5,6.2
2021-02-10 00:00:00,99.6,100.8,6.17
2021-02-11 00:00:00,99.85,100.85,6.16
2021-02-15 00:00:00,99.85,100.95,6.15
2021-02-16 00:00:00,99.8,100.9,6.16
2021-02-17 00:00:00,98.95,100.15,6.23
2021-02-18 00:00:00,99.3,100.5,6.2
2021-02-19 00:00:00,99,100.25,6.22
2021-02-22 00:00:00,99,100.25,6.22
2021-02-23 00:00:00,98.5,99.85,6.26
2021-02-24 00:00:00,98.8,100,6.25
2021-02-25 00:00:00,98.4,99.75,6.27
2021-02-26 00:00:00,98,99.6,6.29
2021-03-01 00:00:00,98.5,99.75,6.27
2021-03-02 00:00:00,98.5,99.75,6.27
2021-03-03 00:00:00,98.4,99.65,6.29
2021-03-04 00:00:00,98.35,99.6,6.29
2021-03-05 00:00:00,98.1,99.4,6.31
2021-03-08 00:00:00,97.5,99,6.35
2021-03-09 00:00:00,97.35,98.85,6.37
2021-03-10 00:00:00,97.1,98.6,6.39
2021-03-15 00:00:00,97.25,99,6.35
2021-03-16 00:00:00,97,98.6,6.39
2021-03-17 00:00:00,96.5,98,6.46
2021-03-18 00:00:00,96.1,97.6,6.5
2021-03-19 00:00:00,95.75,97.25,6.54
2021-03-22 00:00:00,95.8,97.3,6.53
2021-03-23 00:00:00,95.8,97.3,6.53
2021-03-24 00:00:00,96,97.5,6.51
2021-03-25 00:00:00,96,97.5,6.51
2021-03-26 00:00:00,96,97.5,6.51
2021-03-29 00:00:00,96,97.5,6.51
2021-03-30 00:00:00,96,97.5,6.51
2021-03-31 00:00:00,96.15,97.15,6.55
2021-04-01 00:00:00,96.15,97.15,6.55
2021-04-05 00:00:00,96.25,97.5,6.51
2021-04-06 00:00:00,96.65,97.65,6.49
2021-04-07 00:00:00,97.45,98.35,6.42
2021-04-08 00:00:00,97.15,98.25,6.44
2021-04-09 00:00:00,97.75,99,6.36
2021-04-12 00:00:00,97.25,98.5,6.4
2021-04-13 00:00:00,97.5,98.75,6.38
2021-04-14 00:00:00,96.75,98,6.46
2021-04-15 00:00:00,96.75,97.75,6.48
2021-04-16 00:00:00,96.9,98.15,6.44
2021-04-19 00:00:00,97.25,98.5,6.41
2021-04-20 00:00:00,97.65,98.9,6.36
2021-04-21 00:00:00,97.65,98.9,6.36
2021-04-22 00:00:00,97.85,99,6.35
2021-04-23 00:00:00,97.85,99,6.35
2021-04-26 00:00:00,98,99,6.35
2021-04-27 00:00:00,97.75,99,6.35
2021-04-28 00:00:00,97.75,98.85,6.37
2021-04-29 00:00:00,97.75,98.85,6.37
2021-04-30 00:00:00,97.75,98.85,6.37
2021-05-03 00:00:00,98,99,6.35
2021-05-04 00:00:00,98,99,6.35
2021-05-05 00:00:00,98.2,99.2,6.33
2021-05-06 00:00:00,98.2,99.2,6.33
2021-05-07 00:00:00,99.35,100.6,6.19
2021-05-10 00:00:00,99,100.5,6.2
2021-05-11 00:00:00,98.75,100.25,6.22
2021-05-20 00:00:00,99.1,100.25,6.22
2021-05-21 00:00:00,99.1,100.25,6.22
2021-05-24 00:00:00,99.35,100.25,6.22
2021-05-25 00:00:00,99.35,100.25,6.22
2021-05-27 00:00:00,99.35,100.2,6.23
2021-05-28 00:00:00,99.35,100.2,6.23
2021-05-31 00:00:00,98.45,99.6,6.29
2021-06-02 00:00:00,98.75,99.9,6.26
2021-06-03 00:00:00,99.1,100.25,6.22
2021-06-04 00:00:00,98.7,99.7,6.28
2021-06-07 00:00:00,98.6,99.75,6.28
2021-06-08 00:00:00,98.6,99.75,6.28
2021-06-09 00:00:00,98.85,99.85,6.27
2021-06-10 00:00:00,99.25,100.1,6.24
2021-06-11 00:00:00,99.45,100.5,6.2
2021-06-14 00:00:00,99,100.05,6.24
2021-06-15 00:00:00,99.1,100,6.25
2021-06-16 00:00:00,99.05,99.95,6.26
2021-06-17 00:00:00,99.1,100,6.25
2021-06-18 00:00:00,98.7,99.6,6.29
2021-06-21 00:00:00,98.45,99.4,6.31
2021-06-22 00:00:00,98.3,99.25,6.33
2021-06-23 00:00:00,98.4,99.25,6.33
2021-06-24 00:00:00,98.25,99.15,6.34
2021-06-25 00:00:00,98.25,99,6.35
2021-06-28 00:00:00,98.4,99.25,6.33
2021-06-29 00:00:00,98.2,99.15,6.34
2021-06-30 00:00:00,98.05,99,6.35
2021-07-01 00:00:00,98.3,99.25,6.33
2021-07-02 00:00:00,98.3,99.25,6.33
2021-07-05 00:00:00,98,99,6.35
2021-07-06 00:00:00,98.25,99.25,6.33
2021-07-07 00:00:00,98.15,99.15,6.34
2021-07-08 00:00:00,98.4,99.4,6.31
2021-07-09 00:00:00,98.25,99.25,6.33
2021-07-12 00:00:00,98.25,99.25,6.33
2021-07-13 00:00:00,98,99.25,6.33
2021-07-14 00:00:00,98.35,99.35,6.32
2021-07-15 00:00:00,98.75,99.65,6.29
2021-07-16 00:00:00,98.5,99.5,6.3
2021-07-19 00:00:00,98.75,99.75,6.28
2021-07-21 00:00:00,98.75,99.75,6.28
2021-07-22 00:00:00,98.75,99.75,6.28
2021-07-23 00:00:00,98.75,99.75,6.28
2021-07-26 00:00:00,98.5,99.5,6.3
2021-07-27 00:00:00,98.85,99.6,6.29
2021-07-28 00:00:00,99.35,100.05,6.24
2021-07-29 00:00:00,99.15,100.15,6.23
2021-07-30 00:00:00,99.25,100.25,6.22
2021-08-02 00:00:00,99.15,100.15,6.23
2021-08-03 00:00:00,99.15,100.15,6.23
2021-08-04 00:00:00,99.2,100.2,6.23
2021-08-05 00:00:00,99.2,100.2,6.23
2021-08-06 00:00:00,99.2,100.2,6.23
2021-08-09 00:00:00,98.85,99.85,6.26
2021-08-12 00:00:00,98.75,99.75,6.28
2021-08-13 00:00:00,98.85,99.85,6.26
2021-08-16 00:00:00,99,100,6.25
2021-08-18 00:00:00,98.75,99.75,6.27
2021-08-19 00:00:00,99.05,99.8,6.27
2021-08-20 00:00:00,98.75,99.75,6.27
2021-08-23 00:00:00,98.7,99.7,6.28
2021-08-24 00:00:00,99,100,6.25
2021-08-25 00:00:00,99.25,100.25,6.22
2021-08-26 00:00:00,99.15,100.15,6.23
2021-08-27 00:00:00,98.8,99.8,6.27
2021-08-30 00:00:00,99.15,100.15,6.23
2021-08-31 00:00:00,99.35,99.95,6.25
2021-09-01 00:00:00,99.35,100.25,6.22
2021-09-02 00:00:00,99.25,99.95,6.25
2021-09-03 00:00:00,99.15,100.1,6.24
2021-09-06 00:00:00,99.25,100.2,6.23
2021-09-07 00:00:00,99.3,100.2,6.23
2021-09-08 00:00:00,99.25,100.25,6.22
2021-09-09 00:00:00,99.4,100.3,6.22
2021-09-10 00:00:00,99.6,100.25,6.22
2021-09-13 00:00:00,99.6,100.25,6.22
2021-09-14 00:00:00,99.3,100.3,6.22
2021-09-15 00:00:00,99.5,100.5,6.2
2021-09-16 00:00:00,99.5,100.5,6.2
2021-09-17 00:00:00,99.45,100.45,6.2
2021-09-20 00:00:00,99.45,100.45,6.2
2021-09-21 00:00:00,99.15,100.15,6.23
