price_date,sell_percentage,buy_percentage,yield_value
2019-02-14 00:00:00,99.75,100.9,4.34
2019-02-15 00:00:00,99.7,100.85,4.34
2019-02-18 00:00:00,99.65,100.8,4.35
2019-02-19 00:00:00,99.55,100.7,4.36
2019-02-20 00:00:00,99.6,100.75,4.36
2019-02-21 00:00:00,99.55,100.7,4.36
2019-02-22 00:00:00,99.3,100.45,4.39
2019-02-25 00:00:00,99.55,100.7,4.36
2019-02-26 00:00:00,99.55,100.7,4.36
2019-02-27 00:00:00,99.7,100.85,4.34
2019-02-28 00:00:00,99.55,100.7,4.36
2019-03-01 00:00:00,99.55,100.7,4.36
2019-03-04 00:00:00,99.55,100.7,4.36
2019-03-05 00:00:00,99.55,100.7,4.36
2019-03-06 00:00:00,99.55,100.7,4.36
2019-03-08 00:00:00,99.8,100.95,4.33
2019-03-11 00:00:00,99.8,100.95,4.33
2019-03-12 00:00:00,100.25,101.4,4.28
2019-03-13 00:00:00,100.55,101.7,4.24
2019-03-14 00:00:00,100.8,101.95,4.21
2019-03-15 00:00:00,100.8,101.95,4.21
2019-03-18 00:00:00,101.3,102.45,4.15
2019-03-19 00:00:00,101.55,102.7,4.12
2019-03-20 00:00:00,101.7,102.85,4.1
2019-03-21 00:00:00,102.45,103.6,4.01
2019-03-22 00:00:00,102.7,103.85,3.98
2019-03-25 00:00:00,102.95,104.1,3.95
2019-03-26 00:00:00,102.95,104.1,3.94
2019-03-27 00:00:00,102.95,104.1,3.94
2019-03-28 00:00:00,102.7,103.85,3.97
2019-03-29 00:00:00,102.55,103.7,3.99
2019-04-01 00:00:00,102.6,103.75,3.99
2019-04-02 00:00:00,102.25,103.4,4.03
2019-04-04 00:00:00,101.95,103.1,4.06
2019-04-05 00:00:00,102.05,103.2,4.05
2019-04-08 00:00:00,102.15,103.3,4.04
2019-04-09 00:00:00,102.2,103.35,4.03
2019-04-10 00:00:00,102.05,103.2,4.05
2019-04-11 00:00:00,102.6,103.75,3.99
2019-04-12 00:00:00,102.25,103.4,4.03
2019-04-15 00:00:00,102.3,103.45,4.02
2019-04-16 00:00:00,102.2,103.35,4.03
2019-04-18 00:00:00,102.8,103.95,3.96
2019-04-22 00:00:00,102.8,103.95,3.96
2019-04-23 00:00:00,102.7,103.85,3.97
2019-04-24 00:00:00,102.8,103.95,3.96
2019-04-25 00:00:00,102.95,104.1,3.94
2019-04-26 00:00:00,102.45,103.6,4
2019-04-29 00:00:00,102.95,104.1,3.94
2019-04-30 00:00:00,102.95,104.1,3.94
2019-05-02 00:00:00,103.05,104.2,3.93
2019-05-03 00:00:00,103.05,104.2,3.93
2019-05-06 00:00:00,102.95,104.1,3.94
2019-05-07 00:00:00,103,104.15,3.93
2019-05-08 00:00:00,102.8,103.95,3.96
2019-05-09 00:00:00,102.8,103.95,3.96
2019-05-10 00:00:00,102.8,103.95,3.96
2019-05-13 00:00:00,102.8,103.95,3.96
2019-05-14 00:00:00,102.7,103.85,3.97
2019-05-15 00:00:00,102.65,103.8,3.98
2019-05-16 00:00:00,102.8,103.95,3.96
2019-05-17 00:00:00,103.2,104.35,3.91
2019-05-20 00:00:00,102.95,104.1,3.94
2019-05-21 00:00:00,102.85,104,3.95
2019-05-22 00:00:00,102.95,104.1,3.94
2019-05-23 00:00:00,102.95,104.1,3.94
2019-05-24 00:00:00,103.05,104.2,3.93
2019-05-27 00:00:00,103.05,104.2,3.92
2019-05-28 00:00:00,103.05,104.2,3.92
2019-05-29 00:00:00,103.3,104.45,3.89
2019-05-31 00:00:00,103.55,104.7,3.86
2019-06-10 00:00:00,105.8,106.95,3.59
2019-06-11 00:00:00,105.8,106.95,3.59
2019-06-12 00:00:00,105.7,106.85,3.6
2019-06-13 00:00:00,105.8,106.95,3.59
2019-06-14 00:00:00,105.8,106.95,3.59
2019-06-17 00:00:00,105.95,107.1,3.57
