price_date,sell_percentage,buy_percentage,yield_value
2022-05-27 00:00:00,100.5,101.5,4.07
2022-05-30 00:00:00,100.85,102.45,3.86
2022-05-31 00:00:00,100.6,102.1,3.93
2022-06-02 00:00:00,100.1,101.85,3.99
2022-06-03 00:00:00,100.35,101.85,3.99
2022-06-06 00:00:00,100.36,101.85,3.99
2022-06-07 00:00:00,99.6,101.6,4.04
2022-06-08 00:00:00,100.6,102.1,3.93
2022-06-09 00:00:00,100.35,101.85,3.99
2022-06-10 00:00:00,99.85,101.6,4.04
2022-06-13 00:00:00,99.85,101.6,4.04
2022-06-14 00:00:00,98,100,4.4
2022-06-15 00:00:00,98,99.5,4.51
2022-06-16 00:00:00,98,99.7,4.47
2022-06-17 00:00:00,98.38,100.28,4.34
2022-06-20 00:00:00,98.5,100.4,4.31
2022-06-21 00:00:00,98.2,100.5,4.29
2022-06-22 00:00:00,98.2,100.3,4.33
2022-06-23 00:00:00,98.55,100.6,4.26
2022-06-24 00:00:00,98.65,100.68,4.25
2022-06-27 00:00:00,98.9,100.8,4.22
2022-06-28 00:00:00,98.15,100.9,4.2
2022-06-29 00:00:00,98.75,100.55,4.27
2022-06-30 00:00:00,98.75,100.6,4.26
2022-07-01 00:00:00,98.5,100.25,4.34
2022-07-04 00:00:00,98.5,100.25,4.34
2022-07-05 00:00:00,99,100.75,4.23
2022-07-06 00:00:00,99,100.65,4.25
2022-07-07 00:00:00,99.25,100.6,4.26
2022-07-08 00:00:00,99,100.5,4.28
2022-07-11 00:00:00,99.25,100.5,4.28
2022-07-12 00:00:00,99.25,100.5,4.28
2022-07-13 00:00:00,99,100.5,4.28
2022-07-14 00:00:00,99.25,100.5,4.28
2022-07-15 00:00:00,99.63,101,4.17
2022-07-18 00:00:00,99.38,100.88,4.2
2022-07-19 00:00:00,99.38,100.88,4.2
2022-07-20 00:00:00,99.25,101,4.17
2022-07-21 00:00:00,99.25,101,4.17
2022-07-22 00:00:00,100,102,3.94
2022-07-25 00:00:00,100.75,102.75,3.77
2022-07-26 00:00:00,100.88,102.8,3.76
2022-07-27 00:00:00,100.5,102.38,3.86
2022-07-28 00:00:00,101,102.8,3.76
2022-07-29 00:00:00,101.38,103.13,3.69
2022-08-01 00:00:00,101.5,103.25,3.66
2022-08-02 00:00:00,101.75,103.5,3.6
2022-08-03 00:00:00,101.2,103,3.72
2022-08-04 00:00:00,101.2,102.75,3.77
2022-08-05 00:00:00,101.7,103.25,3.66
2022-08-08 00:00:00,101.95,103.5,3.6
2022-08-09 00:00:00,101.95,103.5,3.6
2022-08-10 00:00:00,101.45,103.25,3.66
2022-08-11 00:00:00,102.2,103.75,3.54
