price_date,sell_percentage,buy_percentage,yield_value
2022-01-13 00:00:00,99.75,100.45,4.76
2022-01-14 00:00:00,99.7,100.6,4.73
2022-01-17 00:00:00,99.6,100.6,4.72
2022-01-18 00:00:00,99.6,100.6,4.72
2022-01-19 00:00:00,99.75,100.6,4.72
2022-01-20 00:00:00,99.7,100.55,4.74
2022-01-21 00:00:00,99.75,100.45,4.76
2022-01-24 00:00:00,99.65,100.45,4.76
2022-01-25 00:00:00,99.75,100.4,4.77
2022-01-26 00:00:00,99.6,100.5,4.75
2022-01-27 00:00:00,99.6,100.5,4.75
2022-01-28 00:00:00,99.6,100.4,4.77
2022-01-31 00:00:00,99.4,100.25,4.81
2022-02-02 00:00:00,99.4,100.4,4.77
2022-02-03 00:00:00,99.6,100.45,4.76
2022-02-04 00:00:00,99.4,100.35,4.79
2022-02-07 00:00:00,99.4,100.35,4.79
2022-02-08 00:00:00,99.35,100.35,4.79
2022-02-09 00:00:00,99.3,100.3,4.8
2022-02-10 00:00:00,99.35,100.35,4.79
2022-02-11 00:00:00,99.2,100.2,4.82
2022-02-14 00:00:00,99.2,100.2,4.82
2022-02-15 00:00:00,99.25,100.25,4.81
2022-02-16 00:00:00,99.4,100.4,4.77
2022-02-17 00:00:00,99.2,100.2,4.82
2022-02-18 00:00:00,99.25,100.25,4.81
2022-02-21 00:00:00,99.3,100.3,4.8
2022-02-22 00:00:00,99.25,100.25,4.81
2022-02-23 00:00:00,99.4,100.25,4.81
2022-02-24 00:00:00,99.4,100.4,4.77
2022-02-25 00:00:00,99.25,100.25,4.81
2022-03-01 00:00:00,99.15,100.15,4.84
2022-03-02 00:00:00,99.2,100.2,4.82
2022-03-04 00:00:00,99.2,100.2,4.82
2022-03-07 00:00:00,99.05,100.05,4.86
2022-03-08 00:00:00,98.55,99.3,5.05
2022-03-09 00:00:00,99.45,100.2,4.82
2022-03-10 00:00:00,99.2,99.95,4.89
2022-03-11 00:00:00,99.25,100,4.87
