price_date,sell_percentage,buy_percentage,yield_value
2016-08-05 00:00:00,113.75,114.65,7.13
2016-08-08 00:00:00,113.5,114.4,7.15
2016-08-09 00:00:00,113.8,114.4,7.15
2016-08-10 00:00:00,113.75,114.35,7.16
2016-08-11 00:00:00,113.95,114.55,7.14
2016-08-12 00:00:00,113.85,114.45,7.15
2016-08-15 00:00:00,114.05,114.65,7.13
2016-08-16 00:00:00,114,114.6,7.13
2016-08-17 00:00:00,114,114.6,7.13
2016-08-18 00:00:00,113.4,114.2,7.17
2016-08-19 00:00:00,113.7,114.6,7.13
2016-08-22 00:00:00,113.6,114.35,7.16
2016-08-23 00:00:00,113.1,114,7.19
2016-08-24 00:00:00,111.9,112.75,7.32
2016-08-25 00:00:00,112.1,112.95,7.3
2016-08-26 00:00:00,112.25,113.15,7.28
2016-08-29 00:00:00,111.9,112.8,7.31
2016-08-30 00:00:00,111.7,112.6,7.33
2016-08-31 00:00:00,111,112,7.4
2016-09-01 00:00:00,111.8,112.6,7.33
2016-09-02 00:00:00,112.5,113.5,7.24
2016-09-05 00:00:00,112.8,113.8,7.21
2016-09-06 00:00:00,113.25,114.25,7.16
2016-09-07 00:00:00,113.4,114.3,7.16
2016-09-08 00:00:00,113.2,114,7.19
2016-09-09 00:00:00,113.3,114.1,7.18
2016-09-13 00:00:00,112.6,113.5,7.24
2016-09-14 00:00:00,112.2,113,7.29
2016-09-15 00:00:00,112.3,113.1,7.28
2016-09-16 00:00:00,112.5,113.3,7.26
2016-09-19 00:00:00,112.75,113.55,7.23
2016-09-20 00:00:00,112.75,113.55,7.23
2016-09-21 00:00:00,112.65,113.45,7.24
2016-09-22 00:00:00,112.9,113.7,7.22
2016-09-23 00:00:00,113.9,114.7,7.12
2016-09-26 00:00:00,113.5,114.3,7.16
2016-09-27 00:00:00,113.6,114.4,7.15
2016-09-28 00:00:00,113.55,114.35,7.15
2016-09-29 00:00:00,113.4,114.2,7.17
2016-09-30 00:00:00,113.25,114.05,7.18
2016-10-03 00:00:00,112.55,113.4,7.25
2016-10-04 00:00:00,113.05,113.9,7.2
2016-10-04 00:00:00,113.05,113.9,7.2
2016-10-05 00:00:00,113.05,113.9,7.2
2016-10-07 00:00:00,112.2,113,7.29
2016-10-10 00:00:00,112.55,113.35,7.25
2016-10-11 00:00:00,112.35,113.15,7.27
2016-10-12 00:00:00,111.9,112.75,7.31
2016-10-13 00:00:00,112.2,113,7.29
2016-10-14 00:00:00,112.4,113.2,7.27
2016-10-17 00:00:00,112.5,113.3,7.26
