price_date,sell_percentage,buy_percentage,yield_value
2018-04-18 00:00:00,99.15,100.4,4.05
2018-04-19 00:00:00,98.9,100.15,4.08
2018-04-20 00:00:00,98.35,99.6,4.15
2018-04-23 00:00:00,97.75,99,4.22
2018-04-24 00:00:00,97.5,98.75,4.25
2018-04-25 00:00:00,97,98.25,4.32
2018-04-26 00:00:00,96.15,97.4,4.43
2018-04-27 00:00:00,96.5,97.75,4.38
2018-04-30 00:00:00,97.05,98.3,4.31
2018-05-02 00:00:00,97.15,98.4,4.3
2018-05-03 00:00:00,96.75,98,4.35
2018-05-04 00:00:00,96.6,97.85,4.37
2018-05-07 00:00:00,96.5,97.75,4.38
2018-05-08 00:00:00,95.2,96.45,4.55
2018-05-09 00:00:00,95.2,96.45,4.55
2018-05-11 00:00:00,97.3,98.8,4.25
2018-05-14 00:00:00,97.55,99,4.22
2018-05-15 00:00:00,97.3,98.25,4.32
2018-05-16 00:00:00,95.75,97.1,4.46
2018-05-17 00:00:00,96,97.15,4.46
2018-05-18 00:00:00,95.5,97,4.48
2018-05-21 00:00:00,95.5,97,4.48
2018-05-22 00:00:00,95.75,97.25,4.45
2018-05-23 00:00:00,96.75,98.25,4.32
2018-05-24 00:00:00,96.75,98.25,4.32
2018-05-25 00:00:00,97,98.5,4.29
2018-05-28 00:00:00,97.1,98.6,4.27
2018-05-30 00:00:00,97.75,99.25,4.19
2018-05-31 00:00:00,98,99.35,4.18
2018-06-04 00:00:00,97.6,98.85,4.24
2018-06-05 00:00:00,96.8,98.55,4.28
2018-06-06 00:00:00,96.8,98.55,4.28
2018-06-07 00:00:00,96.6,98.1,4.34
2018-06-08 00:00:00,96.8,98.35,4.31
2018-06-21 00:00:00,96.2,97.75,4.38
2018-06-22 00:00:00,96.4,97.95,4.36
2018-06-25 00:00:00,96.6,98.15,4.33
2018-06-26 00:00:00,96.35,97.6,4.4
2018-06-27 00:00:00,96.35,97.6,4.4
2018-06-28 00:00:00,95.75,97,4.48
2018-06-29 00:00:00,96.25,97.5,4.42
2018-07-02 00:00:00,96.3,97.55,4.41
2018-07-03 00:00:00,96.3,97.55,4.41
2018-07-04 00:00:00,96.25,97.5,4.42
2018-07-05 00:00:00,96.55,97.8,4.38
2018-07-06 00:00:00,96.55,97.8,4.38
2018-07-09 00:00:00,97.15,98.4,4.3
2018-07-10 00:00:00,97.95,99.2,4.2
2018-07-11 00:00:00,97.79,99.05,4.22
2018-07-12 00:00:00,97.59,98.85,4.24
2018-07-13 00:00:00,97.59,98.85,4.24
2018-07-16 00:00:00,97.79,99.3,4.19
2018-07-17 00:00:00,98.04,99.55,4.16
2018-07-18 00:00:00,98.04,99.55,4.16
2018-07-19 00:00:00,98.05,99.55,4.16
2018-07-20 00:00:00,97.95,99.45,4.17
2018-07-23 00:00:00,97.7,99.2,4.2
2018-07-24 00:00:00,97.3,98.8,4.25
2018-07-25 00:00:00,97.75,99.25,4.19
2018-07-26 00:00:00,98.1,99.6,4.15
2018-07-27 00:00:00,97.95,99.45,4.17
2018-07-30 00:00:00,97.15,98.65,4.27
2018-07-31 00:00:00,97.15,98.65,4.27
2018-08-01 00:00:00,97.5,99,4.23
2018-08-02 00:00:00,96.85,98.35,4.31
2018-08-03 00:00:00,96.85,98.35,4.31
2018-08-06 00:00:00,96.5,98,4.35
2018-08-07 00:00:00,97.1,98.45,4.3
2018-08-08 00:00:00,97.25,98.6,4.28
2018-08-09 00:00:00,97.35,98.7,4.26
2018-08-10 00:00:00,97.6,98.95,4.23
2018-08-13 00:00:00,96.3,97.65,4.4
2018-08-14 00:00:00,96.75,98,4.35
2018-08-15 00:00:00,96.9,98.15,4.34
2018-08-16 00:00:00,96.55,97.8,4.38
2018-08-20 00:00:00,96.85,98.1,4.34
2018-08-21 00:00:00,97.25,98.5,4.29
2018-08-23 00:00:00,97.45,98.7,4.27
2018-08-24 00:00:00,97.25,98.5,4.29
2018-08-27 00:00:00,97.95,99.2,4.2
2018-08-28 00:00:00,97.85,99.1,4.21
2018-08-29 00:00:00,97.75,99,4.23
2018-08-30 00:00:00,97.7,98.7,4.27
2018-08-31 00:00:00,97.25,98.25,4.32
2018-09-03 00:00:00,97.2,98.2,4.33
2018-09-04 00:00:00,96.7,97.7,4.39
2018-09-05 00:00:00,95.7,96.7,4.53
2018-09-06 00:00:00,95.5,96.5,4.55
2018-09-07 00:00:00,96.45,97.45,4.43
2018-09-10 00:00:00,95.85,96.85,4.51
2018-09-12 00:00:00,96,97,4.49
2018-09-13 00:00:00,96.2,97.2,4.46
2018-09-14 00:00:00,96.95,97.95,4.36
2018-09-17 00:00:00,96.7,97.7,4.4
2018-09-18 00:00:00,96.35,97.35,4.44
2018-09-19 00:00:00,96.35,97.35,4.44
2018-09-20 00:00:00,96.2,97.2,4.46
2018-09-21 00:00:00,96.7,97.7,4.4
2018-09-24 00:00:00,96.7,97.7,4.4
2018-09-25 00:00:00,96,97.35,4.44
2018-09-26 00:00:00,95.85,97.2,4.46
2018-09-27 00:00:00,96.55,97.9,4.37
2018-09-28 00:00:00,96.6,97.95,4.36
2018-10-01 00:00:00,96.6,97.95,4.36
2018-10-02 00:00:00,96.35,97.7,4.4
2018-10-03 00:00:00,96.1,97.45,4.43
2018-10-04 00:00:00,95.5,96.85,4.51
2018-10-05 00:00:00,95.25,96.6,4.54
2018-10-08 00:00:00,94.8,96.15,4.6
2018-10-09 00:00:00,94.5,95.85,4.64
2018-10-10 00:00:00,94.6,95.95,4.63
2018-10-11 00:00:00,94.1,95.45,4.7
2018-10-12 00:00:00,94.75,96.1,4.61
2018-10-15 00:00:00,94.85,96.2,4.6
2018-10-16 00:00:00,94.75,96.1,4.61
2018-10-17 00:00:00,94.65,96,4.62
2018-10-18 00:00:00,94.5,95.85,4.65
2018-10-19 00:00:00,94,95.35,4.71
2018-10-22 00:00:00,93.35,94.7,4.8
2018-10-23 00:00:00,93.35,94.7,4.8
2018-10-24 00:00:00,93.5,94.85,4.78
2018-10-25 00:00:00,93.1,94.45,4.84
2018-10-26 00:00:00,93.5,94.85,4.78
2018-10-29 00:00:00,93.5,94.85,4.78
2018-10-30 00:00:00,93.25,94.6,4.82
2018-10-31 00:00:00,93.35,94.7,4.8
2018-11-01 00:00:00,93.35,94.7,4.8
2018-11-02 00:00:00,93.35,94.7,4.8
2018-11-05 00:00:00,93.8,95.15,4.74
2018-11-06 00:00:00,93.75,95.1,4.75
2018-11-07 00:00:00,94.15,95.4,4.71
2018-11-08 00:00:00,94.5,95.75,4.66
2018-11-09 00:00:00,94.5,95.75,4.66
2018-11-12 00:00:00,94.2,95.45,4.7
2018-11-13 00:00:00,94.2,95.45,4.7
2018-11-14 00:00:00,94.2,95.45,4.7
2018-11-15 00:00:00,94.1,95.35,4.72
2018-11-16 00:00:00,94.1,95.35,4.72
2018-11-19 00:00:00,94.1,95.35,4.72
2018-11-21 00:00:00,93.7,94.95,4.77
2018-11-22 00:00:00,94.2,95.45,4.7
2018-11-23 00:00:00,94.2,95.45,4.7
2018-11-26 00:00:00,94.1,95.35,4.72
2018-11-27 00:00:00,94.4,95.65,4.68
2018-11-28 00:00:00,94.5,95.75,4.66
2018-11-29 00:00:00,95,96.25,4.6
2018-11-30 00:00:00,95.35,96.5,4.56
2018-12-03 00:00:00,95.7,96.85,4.52
2018-12-04 00:00:00,95.35,96.7,4.54
2018-12-05 00:00:00,95.5,96.85,4.52
2018-12-06 00:00:00,95.75,97,4.5
2018-12-07 00:00:00,95.85,97.1,4.48
2018-12-10 00:00:00,95.85,97.1,4.48
2018-12-11 00:00:00,96,97,4.5
2018-12-12 00:00:00,96.2,97.2,4.47
2018-12-13 00:00:00,97.2,98.2,4.34
2018-12-14 00:00:00,97.2,98.2,4.34
2018-12-17 00:00:00,97.2,98.2,4.34
2018-12-18 00:00:00,97.45,98.45,4.3
2018-12-19 00:00:00,97.7,98.7,4.27
2018-12-20 00:00:00,97.35,98.35,4.32
2018-12-21 00:00:00,97.2,98.2,4.34
2018-12-26 00:00:00,96.8,98.25,4.33
2018-12-27 00:00:00,96.8,98.25,4.33
2018-12-28 00:00:00,96.8,98.25,4.33
2018-12-31 00:00:00,96.75,98.2,4.34
2019-01-02 00:00:00,97.05,98.5,4.3
2019-01-03 00:00:00,96.8,98.25,4.33
2019-01-04 00:00:00,96.75,98.2,4.34
2019-01-07 00:00:00,97.25,98.7,4.27
2019-01-08 00:00:00,97.5,98.95,4.24
2019-01-09 00:00:00,97.75,99.2,4.2
2019-01-10 00:00:00,98.15,99.6,4.15
2019-01-11 00:00:00,97.75,99.2,4.2
2019-01-14 00:00:00,97.75,99.2,4.2
2019-01-15 00:00:00,97.75,99.2,4.2
2019-01-16 00:00:00,97.75,99.2,4.2
2019-01-17 00:00:00,98.4,99.65,4.15
2019-01-18 00:00:00,98.25,99.5,4.17
2019-01-21 00:00:00,98.45,99.7,4.14
2019-01-22 00:00:00,98.1,99.35,4.18
2019-01-23 00:00:00,98.1,99.35,4.18
2019-01-24 00:00:00,98.2,99.45,4.17
2019-01-25 00:00:00,98.6,99.85,4.12
2019-01-28 00:00:00,98.7,99.95,4.11
2019-01-29 00:00:00,98.45,99.7,4.14
2019-01-30 00:00:00,98.35,99.6,4.15
2019-01-31 00:00:00,99.2,100.45,4.04
2019-02-01 00:00:00,100.45,101.7,3.88
2019-02-04 00:00:00,100.1,101.35,3.92
2019-02-06 00:00:00,100.1,101.35,3.92
2019-02-07 00:00:00,99.9,101.15,3.95
2019-02-08 00:00:00,99.75,101,3.97
2019-02-11 00:00:00,99.45,100.7,4.01
2019-02-12 00:00:00,99.2,100.45,4.04
2019-02-13 00:00:00,99.45,100.7,4.01
2019-02-14 00:00:00,99.25,100.5,4.03
2019-02-15 00:00:00,99.35,100.6,4.02
2019-02-18 00:00:00,99.2,100.45,4.04
2019-02-19 00:00:00,98.95,100.2,4.07
2019-02-20 00:00:00,99.2,100.45,4.04
2019-02-21 00:00:00,99.1,100.35,4.05
2019-02-22 00:00:00,98.7,99.95,4.11
2019-02-25 00:00:00,98.95,100.2,4.07
2019-02-26 00:00:00,98.95,100.2,4.07
2019-02-27 00:00:00,99.2,100.45,4.04
2019-02-28 00:00:00,98.85,100.1,4.09
2019-03-01 00:00:00,98.95,100.2,4.07
2019-03-04 00:00:00,98.95,100.2,4.07
2019-03-05 00:00:00,98.95,100.2,4.07
2019-03-06 00:00:00,98.95,100.2,4.07
2019-03-08 00:00:00,98.95,100.2,4.07
2019-03-11 00:00:00,98.95,100.2,4.07
2019-03-12 00:00:00,99.15,100.4,4.05
2019-03-13 00:00:00,99.4,100.65,4.01
2019-03-14 00:00:00,99.45,100.7,4.01
