price_date,sell_percentage,buy_percentage,yield_value
2022-12-12 00:00:00,97,98.8,6.38
2022-12-13 00:00:00,98,98.8,6.38
2022-12-14 00:00:00,98,98.8,6.38
2022-12-15 00:00:00,98.95,100.05,5.88
2022-12-16 00:00:00,99.2,100.25,5.8
2022-12-19 00:00:00,98.3,99.8,5.98
2022-12-20 00:00:00,98.7,99.8,5.98
2022-12-21 00:00:00,98.7,99.85,5.96
2022-12-22 00:00:00,99.4,100,5.9
2022-12-23 00:00:00,99.5,100.1,5.86
2022-12-26 00:00:00,98.95,99.8,5.98
2022-12-27 00:00:00,98.7,99.8,5.98
2022-12-28 00:00:00,98.7,99.8,5.98
2022-12-29 00:00:00,98.9,99.8,5.98
2022-12-30 00:00:00,99,99.8,5.98
2023-01-02 00:00:00,98.55,99.8,5.98
2023-01-03 00:00:00,99,99.9,5.94
2023-01-04 00:00:00,99,99.9,5.94
2023-01-05 00:00:00,98.7,99.9,5.94
2023-01-06 00:00:00,98.6,99.9,5.94
2023-01-09 00:00:00,98.6,99.9,5.94
2023-01-10 00:00:00,98.6,99.9,5.94
2023-01-11 00:00:00,98.6,99.9,5.94
2023-01-12 00:00:00,98.7,99.9,5.94
2023-01-13 00:00:00,99,100.1,5.86
2023-01-16 00:00:00,99,100.1,5.86
2023-01-17 00:00:00,99,100.1,5.86
2023-01-18 00:00:00,99,100.1,5.86
2023-01-19 00:00:00,99,100.1,5.86
2023-01-20 00:00:00,99,100.1,5.86
2023-01-24 00:00:00,99,100.1,5.86
2023-01-25 00:00:00,99.1,100.1,5.86
2023-01-26 00:00:00,99.1,100.1,5.86
2023-01-27 00:00:00,99.1,100.1,5.86
2023-01-30 00:00:00,99.2,100.1,5.86
2023-01-31 00:00:00,99.15,100.05,5.88
2023-02-01 00:00:00,99.15,100.05,5.88
2023-02-02 00:00:00,99.15,100.05,5.88
2023-02-03 00:00:00,99.15,100.05,5.88
2023-02-06 00:00:00,99.15,100,5.9
2023-02-07 00:00:00,99.15,100,5.9
2023-02-08 00:00:00,99.15,100,5.9
2023-02-09 00:00:00,99.2,100.1,5.86
2023-02-10 00:00:00,99.2,100.1,5.86
2023-02-13 00:00:00,99.2,100.1,5.86
2023-02-14 00:00:00,99.2,100.1,5.86
2023-02-15 00:00:00,99.2,100.1,5.86
2023-02-16 00:00:00,99.1,100,5.9
2023-02-17 00:00:00,99.1,100,5.9
2023-02-20 00:00:00,99.1,100,5.9
2023-02-21 00:00:00,99.1,100,5.9
2023-02-22 00:00:00,99.1,100,5.9
2023-02-23 00:00:00,99.25,100.05,5.88
2023-02-24 00:00:00,99.35,100.15,5.83
2023-02-27 00:00:00,99.35,100.15,5.83
2023-02-28 00:00:00,99.35,100.15,5.83
2023-03-01 00:00:00,99.35,100.15,5.83
2023-03-02 00:00:00,99.35,100.15,5.83
2023-03-03 00:00:00,99.35,100.15,5.83
2023-03-06 00:00:00,99.35,100.25,5.79
2023-03-07 00:00:00,99.3,100.2,5.81
2023-03-08 00:00:00,99.3,100.2,5.81
2023-03-09 00:00:00,99.3,100.2,5.81
2023-03-10 00:00:00,99.05,100.05,5.88
2023-03-13 00:00:00,98.95,99.95,5.92
2023-03-14 00:00:00,98.8,99.75,6.01
2023-03-15 00:00:00,98.35,99.35,6.19
2023-03-16 00:00:00,98.3,99.2,6.25
2023-03-17 00:00:00,98.95,99.85,5.97
2023-03-20 00:00:00,98.95,99.8,5.99
2023-03-21 00:00:00,98.95,99.8,5.99
2023-03-24 00:00:00,98.95,99.8,5.99
2023-03-27 00:00:00,98.5,99.5,6.12
2023-03-28 00:00:00,98.5,99.45,6.14
2023-03-29 00:00:00,98.7,99.8,5.99
2023-03-30 00:00:00,98.7,99.8,5.99
2023-03-31 00:00:00,98.82,99.85,5.96
2023-04-03 00:00:00,98.8,99.75,6.01
2023-04-04 00:00:00,98.9,99.9,5.94
2023-04-05 00:00:00,99,99.95,5.92
2023-04-06 00:00:00,99,99.95,5.92
2023-04-10 00:00:00,99.3,100.4,5.72
2023-04-11 00:00:00,99.3,100.2,5.81
2023-04-12 00:00:00,99.3,100.2,5.81
2023-04-13 00:00:00,99.3,100.2,5.81
2023-04-14 00:00:00,98.9,99.9,5.94
2023-04-17 00:00:00,98.9,99.9,5.94
2023-04-18 00:00:00,98.9,99.9,5.94
2023-04-27 00:00:00,99,100,5.9
2023-04-28 00:00:00,99,100,5.9
2023-05-02 00:00:00,99,100,5.9
2023-05-03 00:00:00,99.15,100.15,5.83
2023-05-04 00:00:00,99.4,100.3,5.76
2023-05-05 00:00:00,99.4,100.3,5.76
2023-05-08 00:00:00,99.4,100.3,5.76
2023-05-09 00:00:00,99.45,100.35,5.73
2023-05-10 00:00:00,99.45,100.35,5.73
2023-05-11 00:00:00,99.6,100.5,5.66
2023-05-12 00:00:00,99.6,100.4,5.71
2023-05-15 00:00:00,99.3,100.25,5.78
2023-05-16 00:00:00,99.3,100.25,5.78
2023-05-17 00:00:00,99.5,100.5,5.66
2023-05-19 00:00:00,99.5,100.5,5.66
2023-05-22 00:00:00,99.4,100.4,5.71
2023-05-23 00:00:00,99.2,100.2,5.8
2023-05-24 00:00:00,99.4,100.2,5.8
2023-05-25 00:00:00,99.4,100.2,5.8
2023-05-26 00:00:00,99.4,100.2,5.8
2023-05-29 00:00:00,99.4,100.2,5.8
2023-05-30 00:00:00,99.6,100.5,5.66
2023-05-31 00:00:00,99.65,100.55,5.63
2023-06-05 00:00:00,99.65,100.55,5.63
2023-06-06 00:00:00,99.65,100.55,5.63
2023-06-07 00:00:00,99.65,100.55,5.63
2023-06-08 00:00:00,99.65,100.55,5.63
2023-06-09 00:00:00,99.65,100.55,5.63
2023-06-12 00:00:00,99.65,100.55,5.63
2023-06-13 00:00:00,99.7,100.8,5.51
2023-06-14 00:00:00,99.7,100.7,5.56
2023-06-15 00:00:00,99.8,100.8,5.51
2023-06-15 00:00:00,99.8,100.8,5.51
2023-06-19 00:00:00,99.8,100.75,5.53
2023-06-20 00:00:00,99.8,100.7,5.56
2023-06-21 00:00:00,99.75,100.7,5.55
2023-06-22 00:00:00,99.75,100.65,5.58
2023-06-23 00:00:00,99.75,100.65,5.58
2023-06-26 00:00:00,99.7,100.7,5.55
2023-06-27 00:00:00,99.65,100.7,5.55
2023-07-03 00:00:00,99.65,100.7,5.55
