price_date,sell_percentage,buy_percentage,yield_value
2020-06-18 00:00:00,101.85,102.85,3.64
2020-06-19 00:00:00,101.85,102.85,3.64
2020-06-22 00:00:00,103.7,104.8,3.54
2020-06-23 00:00:00,103.7,104.55,3.55
2020-06-24 00:00:00,103.1,104.25,3.57
2020-06-25 00:00:00,102.7,104.05,3.58
2020-06-26 00:00:00,102.95,103.8,3.59
2020-06-29 00:00:00,102.95,103.8,3.59
2020-06-30 00:00:00,102.95,103.8,3.59
2020-07-01 00:00:00,102.95,103.8,3.59
2020-07-02 00:00:00,102.95,103.8,3.59
2020-07-03 00:00:00,102.95,103.8,3.59
2020-07-06 00:00:00,102.95,103.8,3.59
2020-07-07 00:00:00,102.95,103.8,3.59
2020-07-08 00:00:00,102.95,103.8,3.59
2020-07-09 00:00:00,102.95,103.8,3.59
2020-07-10 00:00:00,102.95,104.3,3.57
2020-07-13 00:00:00,102.95,104.3,3.57
2020-07-14 00:00:00,102.95,104.3,3.57
2020-07-15 00:00:00,102.95,104.3,3.57
2020-07-16 00:00:00,103.2,104.55,3.55
2020-07-17 00:00:00,103.2,104.55,3.55
2020-07-20 00:00:00,103.2,104.55,3.55
2020-07-21 00:00:00,103.2,104.55,3.55
2020-07-22 00:00:00,103.2,104.55,3.55
2020-07-23 00:00:00,105.45,106.8,3.43
2020-07-24 00:00:00,105.45,106.8,3.43
2020-07-27 00:00:00,104.45,105.75,3.49
2020-07-28 00:00:00,104.45,105.75,3.49
2020-07-29 00:00:00,106.2,107.8,3.38
2020-07-30 00:00:00,107.25,110.05,3.27
2020-08-03 00:00:00,108.7,110.3,3.26
2020-08-04 00:00:00,108.45,110.3,3.26
2020-08-05 00:00:00,108.95,110.3,3.26
2020-08-06 00:00:00,108.95,110.3,3.26
2020-08-07 00:00:00,109.7,111.05,3.22
2020-08-10 00:00:00,109.7,111.05,3.22
2020-08-11 00:00:00,109.5,111.1,3.22
2020-08-12 00:00:00,109.5,111.1,3.22
2020-08-13 00:00:00,109.5,111.1,3.22
2020-08-14 00:00:00,108.45,110.8,3.23
2020-08-18 00:00:00,108.45,110.8,3.23
2020-08-19 00:00:00,107.5,109.65,3.29
2020-08-24 00:00:00,108.45,110.55,3.25
2020-08-25 00:00:00,108.75,110.4,3.25
2020-08-26 00:00:00,108.75,110.4,3.25
2020-08-27 00:00:00,108.7,110.3,3.26
2020-08-28 00:00:00,108.7,110.3,3.26
2020-08-31 00:00:00,108.7,110.3,3.26
2020-09-01 00:00:00,108.7,110.3,3.26
2020-09-02 00:00:00,108.95,111.05,3.22
2020-09-03 00:00:00,108.95,111.05,3.22
2020-09-04 00:00:00,109.45,111.05,3.22
2020-09-07 00:00:00,109.45,111.05,3.22
2020-09-08 00:00:00,109.45,111.05,3.22
2020-09-09 00:00:00,108.25,109.65,3.29
2020-09-10 00:00:00,108.25,109.65,3.29
2020-09-11 00:00:00,108.25,109.65,3.29
2020-09-14 00:00:00,108.25,109.65,3.29
2020-09-15 00:00:00,108.25,109.65,3.29
2020-09-16 00:00:00,107.95,109.55,3.29
2020-09-17 00:00:00,107.95,109.55,3.29
2020-09-18 00:00:00,106.95,108.8,3.33
2020-09-21 00:00:00,106.95,108.8,3.33
2020-09-22 00:00:00,106.95,108.8,3.33
2020-09-23 00:00:00,105.95,107.55,3.39
2020-09-24 00:00:00,106.45,108.05,3.37
2020-09-25 00:00:00,105.45,108.05,3.37
2020-09-28 00:00:00,105.45,108.05,3.37
2020-09-29 00:00:00,105.45,108.05,3.37
2020-09-30 00:00:00,105.45,108.05,3.37
2020-10-01 00:00:00,105.45,108.05,3.37
2020-10-02 00:00:00,106.2,108.3,3.36
2020-10-05 00:00:00,106.2,108.3,3.36
2020-10-06 00:00:00,107.45,109.05,3.32
2020-10-07 00:00:00,107.45,109.05,3.32
2020-10-08 00:00:00,108.3,110.05,3.27
2020-10-09 00:00:00,108.3,110.05,3.27
2020-10-12 00:00:00,108.3,110.05,3.27
2020-10-13 00:00:00,108.3,110.05,3.27
2020-10-14 00:00:00,108.75,110.15,3.26
2020-10-15 00:00:00,108.75,110.15,3.26
2020-10-16 00:00:00,108.75,110.15,3.26
2020-10-19 00:00:00,108.75,110.15,3.26
2020-10-20 00:00:00,108.75,110.15,3.26
2020-10-21 00:00:00,108.75,110.15,3.26
