price_date,sell_percentage,buy_percentage,yield_value
2023-11-09 00:00:00,99.2,100.7,5.24
2023-11-10 00:00:00,98.55,100.05,5.39
2023-11-13 00:00:00,98.7,100.2,5.35
2023-11-14 00:00:00,98.6,100.1,5.38
2023-11-14 00:00:00,98.6,100.1,5.38
2023-11-14 00:00:00,98.6,100.1,5.38
2023-11-15 00:00:00,99.5,101,5.17
2023-11-16 00:00:00,99.4,100.9,5.19
2023-11-17 00:00:00,99.4,100.9,5.19
2023-11-20 00:00:00,99.4,100.9,5.19
2023-11-20 00:00:00,99.4,100.9,5.19
2023-11-22 00:00:00,99.5,101,5.17
2023-11-23 00:00:00,99.65,101.15,5.13
2023-11-24 00:00:00,99.5,101,5.17
2023-11-27 00:00:00,99.35,100.85,5.2
2023-11-28 00:00:00,99.6,101.1,5.15
2023-11-29 00:00:00,100.4,101.9,4.96
2023-11-30 00:00:00,100.8,102.3,4.87
2023-12-01 00:00:00,100.15,101.65,5.02
2023-12-04 00:00:00,100.65,102.15,4.9
2023-12-05 00:00:00,100.55,102.05,4.93
2023-12-06 00:00:00,100.8,102.3,4.87
2023-12-07 00:00:00,100.9,102.4,4.85
2023-12-08 00:00:00,100.9,102.4,4.85
2023-12-11 00:00:00,100.3,101.8,4.98
2023-12-12 00:00:00,100.3,101.8,4.98
2023-12-13 00:00:00,100.5,102,4.94
2023-12-14 00:00:00,102.1,103.6,4.57
2023-12-15 00:00:00,102.1,103.6,4.57
2023-12-18 00:00:00,102.15,103.65,4.56
2023-12-19 00:00:00,102.15,103.65,4.56
2023-12-20 00:00:00,102,103.5,4.59
2023-12-21 00:00:00,102.4,103.9,4.5
2023-12-22 00:00:00,102.3,103.8,4.52
2023-12-22 00:00:00,102.3,103.8,4.52
2023-12-28 00:00:00,102.4,103.9,4.5
2023-12-29 00:00:00,102.55,104.05,4.46
2024-01-02 00:00:00,102.5,104,4.47
2024-01-03 00:00:00,102.3,103.8,4.52
2024-01-04 00:00:00,101.9,103.4,4.61
2024-01-05 00:00:00,101.4,102.9,4.72
2024-01-08 00:00:00,101.4,102.9,4.72
2024-01-09 00:00:00,101.5,103,4.7
2024-01-10 00:00:00,101.65,103.15,4.66
2024-01-11 00:00:00,101.75,103.25,4.64
2024-01-12 00:00:00,101.8,103.3,4.63
2024-01-15 00:00:00,102,103.5,4.58
2024-01-16 00:00:00,102.15,103.65,4.55
2024-01-17 00:00:00,101.9,103.4,4.6
2024-01-18 00:00:00,101.65,103.15,4.66
2024-01-19 00:00:00,101.4,102.9,4.72
2024-01-22 00:00:00,101.5,103,4.69
2024-01-23 00:00:00,101.5,103,4.69
2024-01-24 00:00:00,101.4,102.9,4.72
2024-01-25 00:00:00,101.25,102.75,4.75
2024-01-26 00:00:00,101.5,103,4.69
2024-01-29 00:00:00,101.4,102.9,4.71
2024-01-30 00:00:00,101.5,103,4.69
2024-01-31 00:00:00,101.8,103.3,4.62
2024-02-01 00:00:00,101.9,103.4,4.6
2024-02-02 00:00:00,102.15,103.65,4.54
2024-02-05 00:00:00,101.25,102.75,4.75
2024-02-06 00:00:00,101.15,102.65,4.77
2024-02-07 00:00:00,101.4,102.9,4.71
2024-02-12 00:00:00,101.25,102.75,4.74
2024-02-13 00:00:00,101.3,102.8,4.73
2024-02-15 00:00:00,100.8,102.3,4.85
2024-02-16 00:00:00,100.95,102.25,4.86
2024-02-19 00:00:00,100.85,102.15,4.88
2024-02-20 00:00:00,100.85,102.15,4.88
2024-02-21 00:00:00,100.7,102.05,4.91
2024-02-22 00:00:00,100.55,101.95,4.93
2024-02-23 00:00:00,100.55,101.9,4.94
2024-02-26 00:00:00,100.55,101.9,4.94
2024-02-27 00:00:00,100.6,101.9,4.94
2024-02-28 00:00:00,100.6,101.8,4.96
2024-02-29 00:00:00,100.45,101.8,4.96
2024-03-01 00:00:00,100.55,101.9,4.94
2024-03-04 00:00:00,100.95,102.3,4.84
2024-03-05 00:00:00,100.75,102.1,4.89
2024-03-06 00:00:00,100.8,102.15,4.88
2024-03-07 00:00:00,100.85,102.2,4.87
2024-03-08 00:00:00,101.05,102.4,4.82
2024-03-13 00:00:00,101.25,102.6,4.77
2024-03-13 00:00:00,101.25,102.6,4.77
2024-03-15 00:00:00,100.95,102.3,4.84
2024-03-18 00:00:00,100.7,102.05,4.9
2024-03-19 00:00:00,100.7,102.05,4.9
2024-03-20 00:00:00,100.85,101.95,4.92
2024-03-21 00:00:00,101.1,102.1,4.89
2024-03-22 00:00:00,101.3,102.4,4.81
2024-03-25 00:00:00,101.35,102.35,4.83
2024-03-26 00:00:00,101.4,102.5,4.79
2024-03-27 00:00:00,101.4,102.4,4.81
2024-03-28 00:00:00,101.4,102.4,4.81
2024-04-01 00:00:00,101.35,102.35,4.82
2024-04-02 00:00:00,101.15,102.2,4.86
2024-04-02 00:00:00,101.15,102.2,4.86
2024-04-04 00:00:00,101,102.1,4.88
2024-04-05 00:00:00,101.1,102.1,4.88
2024-04-16 00:00:00,99.5,100.85,5.19
2024-04-17 00:00:00,99.5,100.7,5.23
2024-04-18 00:00:00,99.85,101.05,5.14
2024-04-19 00:00:00,99.75,100.95,5.16
2024-04-22 00:00:00,99.55,100.75,5.21
2024-04-23 00:00:00,99.6,100.8,5.2
2024-04-24 00:00:00,99.65,100.85,5.19
2024-04-25 00:00:00,99.65,100.85,5.19
2024-04-26 00:00:00,99.45,100.65,5.24
2024-04-29 00:00:00,99.3,100.5,5.27
2024-04-30 00:00:00,99.45,100.55,5.26
