price_date,sell_percentage,buy_percentage,yield_value
2021-12-15 00:00:00,100.8,101.5,4.4
2021-12-16 00:00:00,100.4,101,4.44
2021-12-17 00:00:00,100.35,100.85,4.63
2021-12-20 00:00:00,100.4,100.9,4.61
2021-12-21 00:00:00,100.55,101.05,4.55
2021-12-22 00:00:00,100.55,101.05,4.54
2021-12-23 00:00:00,100.65,101.15,4.51
2021-12-28 00:00:00,100.75,101.25,4.47
2021-12-29 00:00:00,100.75,101.25,4.47
2021-12-30 00:00:00,100.75,101.25,4.47
2021-12-31 00:00:00,100.75,101.25,4.47
2022-01-03 00:00:00,100.75,101.25,4.47
2022-01-04 00:00:00,101.1,101.6,4.34
2022-01-05 00:00:00,100.85,101.5,4.38
2022-01-06 00:00:00,101.2,101.7,4.3
2022-01-07 00:00:00,100.75,101.55,4.35
2022-01-10 00:00:00,101,101.5,4.37
2022-01-11 00:00:00,101,101.5,4.37
2022-01-12 00:00:00,101,101.5,4.37
2022-01-13 00:00:00,101.1,101.6,4.33
2022-01-14 00:00:00,100.85,101.6,4.33
2022-01-17 00:00:00,100.95,101.65,4.31
2022-01-18 00:00:00,100.85,101.6,4.33
2022-01-19 00:00:00,101,101.55,4.35
2022-01-20 00:00:00,100.95,101.55,4.35
2022-01-21 00:00:00,100.95,101.55,4.35
2022-01-24 00:00:00,101,101.5,4.36
2022-01-25 00:00:00,100.9,101.4,4.4
2022-01-26 00:00:00,100.9,101.4,4.4
2022-01-27 00:00:00,100.9,101.4,4.4
2022-01-28 00:00:00,100.9,101.4,4.4
2022-01-31 00:00:00,100.75,101.45,4.38
2022-02-02 00:00:00,100.75,101.7,4.28
2022-02-03 00:00:00,100.9,101.4,4.4
2022-02-04 00:00:00,100.75,101.45,4.38
2022-02-07 00:00:00,100.75,101.5,4.36
2022-02-08 00:00:00,100.75,101.6,4.32
2022-02-09 00:00:00,100.75,101.5,4.36
2022-02-10 00:00:00,100.75,101.5,4.35
2022-02-11 00:00:00,100.9,101.4,4.39
2022-02-14 00:00:00,100.9,101.4,4.39
2022-02-15 00:00:00,100.9,101.4,4.39
2022-02-16 00:00:00,100.9,101.4,4.39
2022-02-17 00:00:00,100.9,101.4,4.39
2022-02-18 00:00:00,100.9,101.4,4.39
2022-02-21 00:00:00,100.9,101.4,4.39
2022-02-22 00:00:00,100.8,101.5,4.35
2022-02-23 00:00:00,100.8,101.5,4.35
2022-02-24 00:00:00,100.75,101.2,4.46
2022-02-25 00:00:00,100.75,101.25,4.44
2022-03-01 00:00:00,100.75,101.25,4.44
2022-03-02 00:00:00,100.75,101.25,4.44
2022-03-04 00:00:00,100.75,101.25,4.44
2022-03-07 00:00:00,100.65,101.15,4.48
2022-03-08 00:00:00,100.65,101.15,4.48
2022-03-09 00:00:00,100.55,101.05,4.52
2022-03-10 00:00:00,100.7,101.2,4.46
2022-03-11 00:00:00,100.7,101.2,4.46
2022-03-14 00:00:00,100.6,101.15,4.48
2022-03-15 00:00:00,99.55,100.1,4.92
2022-03-16 00:00:00,100.65,101.15,4.48
2022-03-17 00:00:00,100.65,101.15,4.48
2022-03-18 00:00:00,100.65,101.15,4.47
2022-03-21 00:00:00,100.6,101.15,4.47
2022-03-22 00:00:00,100.7,101.25,4.43
2022-03-23 00:00:00,100.7,101.25,4.43
2022-03-24 00:00:00,100.6,101.15,4.47
2022-03-25 00:00:00,100.6,101.15,4.47
2022-03-28 00:00:00,100.65,101.15,4.47
2022-03-29 00:00:00,100.65,101.2,4.45
2022-03-30 00:00:00,100.65,101.15,4.47
2022-03-31 00:00:00,100.65,101.2,4.45
2022-04-01 00:00:00,100.65,101.2,4.45
2022-04-04 00:00:00,100.6,101.15,4.47
2022-04-05 00:00:00,100.6,101.15,4.47
2022-04-06 00:00:00,100.5,101.15,4.47
2022-04-07 00:00:00,100.45,101.1,4.49
2022-04-08 00:00:00,100.65,101.15,4.46
2022-04-11 00:00:00,100.65,101.15,4.46
2022-04-12 00:00:00,100.65,101.15,4.46
2022-04-13 00:00:00,100.45,101.1,4.48
2022-04-14 00:00:00,100.65,101.15,4.46
2022-04-18 00:00:00,100.65,101.15,4.46
2022-04-19 00:00:00,100.65,101.15,4.46
2022-04-20 00:00:00,99.95,101.4,4.35
2022-04-21 00:00:00,99.95,101.5,4.31
2022-04-22 00:00:00,99.95,101.5,4.31
2022-04-25 00:00:00,99.9,101,4.53
2022-04-26 00:00:00,100.1,101.25,4.41
2022-04-27 00:00:00,100.35,101.2,4.43
2022-04-28 00:00:00,100.15,101,4.52
2022-05-09 00:00:00,99.6,101.1,4.48
2022-05-10 00:00:00,100.35,101.2,4.43
2022-05-11 00:00:00,98.75,100.85,4.58
2022-05-12 00:00:00,100,101,4.51
2022-05-13 00:00:00,98.25,99.25,5.28
2022-05-17 00:00:00,100.1,101.1,4.45
2022-05-18 00:00:00,98.5,100.8,4.6
2022-05-19 00:00:00,97.5,98.5,5.62
2022-05-20 00:00:00,98,99,5.4
2022-05-23 00:00:00,97.9,98.9,5.44
2022-05-24 00:00:00,97.9,98.9,5.44
2022-05-25 00:00:00,97.9,98.9,5.44
2022-05-27 00:00:00,98.4,99.4,5.21
2022-05-30 00:00:00,98.65,99.65,5.1
2022-05-31 00:00:00,98.5,99.75,5.06
2022-06-02 00:00:00,98.75,100,4.95
2022-06-03 00:00:00,98.5,99.75,5.06
2022-06-06 00:00:00,98.85,100.1,4.91
2022-06-07 00:00:00,99,100.25,4.84
2022-06-08 00:00:00,99,100.25,4.84
2022-06-09 00:00:00,99.2,100.45,4.75
2022-06-10 00:00:00,99.1,100.35,4.79
2022-06-13 00:00:00,99.2,100.45,4.75
2022-06-14 00:00:00,99,100.6,4.67
2022-06-15 00:00:00,97.5,100.35,4.79
2022-06-16 00:00:00,98.5,100.55,4.69
2022-06-17 00:00:00,98.65,100.6,4.67
2022-06-20 00:00:00,98.65,100,4.95
2022-06-21 00:00:00,98.7,100.6,4.67
2022-06-22 00:00:00,98.4,100.2,4.85
2022-06-23 00:00:00,98.7,100.5,4.71
2022-06-24 00:00:00,98.7,100.5,4.71
2022-06-27 00:00:00,98.7,100.55,4.7
2022-06-28 00:00:00,98.7,100.5,4.71
2022-06-29 00:00:00,98.9,100.4,4.76
2022-06-30 00:00:00,99.05,100.3,4.81
2022-07-01 00:00:00,99.05,100.15,4.88
2022-07-04 00:00:00,99.05,100.15,4.88
2022-07-05 00:00:00,99.05,100.15,4.88
2022-07-06 00:00:00,99.1,100.15,4.88
2022-07-07 00:00:00,98.6,99.5,5.18
2022-07-08 00:00:00,99.05,99.9,4.99
2022-07-11 00:00:00,99.05,100.15,4.88
2022-07-12 00:00:00,98.6,100,4.95
2022-07-13 00:00:00,98.6,100,4.95
2022-07-14 00:00:00,98.95,100.15,4.88
2022-07-15 00:00:00,98.85,99.8,5.04
2022-07-18 00:00:00,98.65,99.8,5.04
2022-07-19 00:00:00,98.6,100.1,4.9
2022-07-20 00:00:00,98.6,100.15,4.87
2022-07-21 00:00:00,98.6,100.15,4.87
2022-07-22 00:00:00,98.5,99.65,5.11
2022-07-25 00:00:00,98.4,99.45,5.21
2022-07-26 00:00:00,98.4,99.6,5.14
2022-07-27 00:00:00,97.4,99.05,5.41
2022-07-28 00:00:00,97.6,99.5,5.19
2022-07-29 00:00:00,97.6,99.35,5.26
2022-08-01 00:00:00,97.4,99.35,5.26
2022-08-02 00:00:00,98.9,100.05,4.92
2022-08-03 00:00:00,98.2,100.05,4.92
2022-08-04 00:00:00,98.2,100.1,4.9
2022-08-05 00:00:00,98.2,100.05,4.92
2022-08-08 00:00:00,98.2,100.05,4.92
2022-08-09 00:00:00,98.2,100,4.95
2022-08-10 00:00:00,98.2,100,4.95
2022-08-11 00:00:00,98.3,99.9,5
2022-08-12 00:00:00,98.6,99.9,5
2022-08-15 00:00:00,98.6,99.9,5
2022-08-16 00:00:00,98.6,99.9,5
2022-08-18 00:00:00,98.4,99.9,5
2022-08-19 00:00:00,98.6,100.15,4.87
2022-08-22 00:00:00,98.6,99.8,5.05
2022-08-23 00:00:00,98.6,99.8,5.05
2022-08-24 00:00:00,98.6,99.8,5.05
2022-08-25 00:00:00,98.6,99.8,5.05
2022-08-26 00:00:00,98.6,99.8,5.05
2022-08-29 00:00:00,98.3,99.65,5.12
2022-08-30 00:00:00,98.3,99.65,5.12
2022-08-31 00:00:00,97.9,99.2,5.35
2022-09-01 00:00:00,97.9,99.15,5.38
2022-09-02 00:00:00,97.9,99.15,5.38
2022-09-05 00:00:00,97.9,99.7,5.1
2022-09-06 00:00:00,97.9,99.7,5.1
2022-09-07 00:00:00,97.9,99.65,5.13
2022-09-08 00:00:00,97.9,99.65,5.13
2022-09-09 00:00:00,97.9,99.55,5.18
2022-09-12 00:00:00,97.9,99.55,5.18
2022-09-13 00:00:00,98.1,99.45,5.23
2022-09-14 00:00:00,98.1,99.6,5.15
2022-09-15 00:00:00,98.1,99.65,5.13
2022-09-16 00:00:00,98.1,99.25,5.34
2022-09-19 00:00:00,98.1,99.25,5.34
2022-09-20 00:00:00,98.1,99.65,5.13
2022-09-21 00:00:00,98.1,99.55,5.18
2022-09-22 00:00:00,98.1,99.4,5.26
2022-09-23 00:00:00,98.1,99.35,5.29
2022-09-26 00:00:00,97.6,98.75,5.6
2022-09-27 00:00:00,97.1,98.65,5.66
2022-09-28 00:00:00,97.1,98.25,5.87
2022-09-29 00:00:00,97.1,99,5.48
2022-09-30 00:00:00,97.1,99,5.48
2022-10-03 00:00:00,97.1,99,5.48
2022-10-04 00:00:00,97.1,99,5.48
2022-10-05 00:00:00,97.2,98.6,5.69
2022-10-06 00:00:00,97.3,98.75,5.61
2022-10-07 00:00:00,97.2,98.3,5.86
2022-10-10 00:00:00,97.52,98.28,5.87
2022-10-11 00:00:00,97.52,98.28,5.87
2022-10-12 00:00:00,97.2,98.25,5.89
2022-10-13 00:00:00,97.2,98.25,5.89
2022-10-14 00:00:00,97.2,98.3,5.87
2022-10-17 00:00:00,97.2,98.3,5.86
2022-10-18 00:00:00,97.2,98.25,5.9
2022-10-19 00:00:00,97.05,98.15,5.95
2022-10-20 00:00:00,96.8,98.1,5.98
2022-10-21 00:00:00,96.8,98,6.04
2022-10-24 00:00:00,96.7,97.9,6.1
2022-10-25 00:00:00,96.6,97.6,6.26
2022-10-26 00:00:00,96.4,97.5,6.32
2022-10-27 00:00:00,96.2,97.3,6.44
2022-10-28 00:00:00,95.8,97.2,6.5
2022-10-31 00:00:00,96.1,97.6,6.27
2022-11-01 00:00:00,95.7,97.35,6.4
2022-11-02 00:00:00,95.7,97.35,6.42
2022-11-03 00:00:00,95.7,97.15,6.52
2022-11-04 00:00:00,95.1,97,6.61
2022-11-07 00:00:00,95,96.95,6.66
2022-11-08 00:00:00,95,96.95,6.66
2022-11-09 00:00:00,95,96.7,6.78
2022-11-10 00:00:00,96.2,97.25,6.5
2022-11-11 00:00:00,96.4,97.45,6.38
2022-11-14 00:00:00,96.3,97.65,6.27
2022-11-15 00:00:00,96.3,97.65,6.27
2022-11-16 00:00:00,96.3,97.65,6.27
2022-11-17 00:00:00,96.3,97.8,6.19
2022-11-18 00:00:00,96.3,97.8,6.19
2022-11-21 00:00:00,96.3,97.8,6.2
2022-11-22 00:00:00,96.3,97.8,6.2
2022-11-23 00:00:00,96.3,97.8,6.2
2022-11-24 00:00:00,96.3,97.8,6.2
2022-11-25 00:00:00,96.3,97.8,6.21
2022-11-28 00:00:00,96.5,97.6,6.32
2022-11-29 00:00:00,96.5,97.6,6.33
2022-11-30 00:00:00,96.75,97.8,6.21
2022-11-30 00:00:00,96.75,97.8,6.21
2022-12-01 00:00:00,96.8,98,6.1
2022-12-02 00:00:00,96.8,98.3,5.93
2022-12-05 00:00:00,97.3,98.3,5.92
2022-12-07 00:00:00,97.3,98.3,5.92
2022-12-08 00:00:00,97.3,98.6,5.76
2022-12-09 00:00:00,97.9,98.8,5.64
2022-12-12 00:00:00,97.9,98.8,5.64
2022-12-13 00:00:00,97.9,98.8,5.65
2022-12-14 00:00:00,97.6,98.45,5.85
2022-12-15 00:00:00,97.6,98.45,5.85
2022-12-16 00:00:00,97.6,98.45,5.86
2022-12-19 00:00:00,97.3,98.6,5.77
2022-12-20 00:00:00,97.4,98.5,5.83
2022-12-21 00:00:00,97.2,98.3,5.95
2022-12-22 00:00:00,97.45,98.55,5.8
2022-12-23 00:00:00,97.45,98.55,5.81
2022-12-26 00:00:00,97.35,98.45,5.87
2022-12-27 00:00:00,97.2,98.35,5.93
2022-12-28 00:00:00,97.2,98.3,5.96
2022-12-29 00:00:00,97.3,98.4,5.9
2022-12-30 00:00:00,97.4,98.55,5.81
2023-01-02 00:00:00,97.5,98.65,5.75
2023-01-03 00:00:00,97.5,98.6,5.79
2023-01-04 00:00:00,97.45,98.5,5.85
2023-01-05 00:00:00,97.45,98.5,5.85
2023-01-06 00:00:00,97.3,98.5,5.85
2023-01-09 00:00:00,97.3,98.5,5.85
2023-01-10 00:00:00,97.2,98.55,5.83
2023-01-11 00:00:00,97.45,98.55,5.83
2023-01-12 00:00:00,97.45,98.45,5.89
2023-01-13 00:00:00,97.45,98.8,5.68
2023-01-16 00:00:00,97.45,98.8,5.68
2023-01-17 00:00:00,97.8,98.7,5.74
2023-01-18 00:00:00,97.7,98.75,5.71
2023-01-19 00:00:00,97.9,98.8,5.69
2023-01-20 00:00:00,97.85,98.75,5.72
2023-01-24 00:00:00,97.85,98.75,5.72
2023-01-25 00:00:00,97.85,98.75,5.72
2023-01-26 00:00:00,97.85,98.75,5.72
2023-01-27 00:00:00,97.7,98.75,5.73
2023-01-30 00:00:00,97.65,98.6,5.82
2023-01-31 00:00:00,97.7,98.6,5.82
2023-02-01 00:00:00,97.7,98.7,5.76
2023-02-02 00:00:00,97.65,98.7,5.76
2023-02-03 00:00:00,97.95,98.75,5.73
2023-02-06 00:00:00,97.95,98.7,5.77
2023-02-07 00:00:00,97.7,98.6,5.83
2023-02-08 00:00:00,97.7,98.6,5.83
2023-02-09 00:00:00,97.7,98.6,5.84
2023-02-10 00:00:00,97.75,98.75,5.74
2023-02-13 00:00:00,97.8,98.7,5.78
2023-02-14 00:00:00,97.85,98.7,5.78
2023-02-15 00:00:00,97.9,98.8,5.71
2023-02-16 00:00:00,97.9,98.8,5.72
2023-02-17 00:00:00,97.9,98.8,5.72
2023-02-20 00:00:00,98,98.9,5.66
2023-02-21 00:00:00,98.1,98.9,5.66
2023-02-22 00:00:00,98.1,98.9,5.66
2023-02-23 00:00:00,98.1,98.9,5.66
2023-02-24 00:00:00,98.2,99.1,5.53
2023-02-27 00:00:00,98.2,99.1,5.53
2023-02-28 00:00:00,98.2,99.1,5.53
2023-03-01 00:00:00,98.2,99.1,5.54
2023-03-02 00:00:00,98.15,99.05,5.57
2023-03-03 00:00:00,98.15,99.05,5.57
2023-03-06 00:00:00,98.1,99.05,5.58
2023-03-07 00:00:00,98.1,99,5.61
2023-03-08 00:00:00,98.1,99,5.61
2023-03-09 00:00:00,98.1,99,5.61
2023-03-10 00:00:00,98.1,99,5.61
2023-03-13 00:00:00,98.15,99.15,5.51
2023-03-14 00:00:00,98.05,99.05,5.58
2023-03-15 00:00:00,98.05,98.8,5.75
2023-03-16 00:00:00,97.95,99.05,5.59
2023-03-17 00:00:00,98.05,99.05,5.59
2023-03-20 00:00:00,98.05,99.05,5.59
2023-03-21 00:00:00,98.05,99.05,5.6
2023-03-24 00:00:00,98.05,99.05,5.6
2023-03-27 00:00:00,98,99,5.63
2023-03-28 00:00:00,97.95,98.85,5.74
2023-03-29 00:00:00,97.9,98.8,5.77
2023-03-30 00:00:00,97.9,98.8,5.77
2023-03-31 00:00:00,98,98.9,5.71
2023-04-03 00:00:00,98,98.95,5.68
2023-04-04 00:00:00,98,98.95,5.68
2023-04-05 00:00:00,98,98.95,5.68
2023-04-06 00:00:00,98,98.9,5.72
2023-04-10 00:00:00,98,98.9,5.72
2023-04-11 00:00:00,97.9,98.8,5.79
2023-04-12 00:00:00,97.7,98.75,5.83
2023-04-13 00:00:00,97.7,98.75,5.84
2023-04-14 00:00:00,97.7,98.75,5.84
2023-04-17 00:00:00,97.7,98.75,5.85
2023-04-18 00:00:00,97.7,98.75,5.85
2023-04-27 00:00:00,97.9,98.9,5.75
2023-04-28 00:00:00,97.9,98.9,5.75
2023-05-02 00:00:00,97.9,98.9,5.75
2023-05-03 00:00:00,97.9,99,5.68
2023-05-04 00:00:00,97.9,99,5.68
2023-05-05 00:00:00,97.9,99,5.68
2023-05-08 00:00:00,97.7,98.8,5.83
2023-05-09 00:00:00,97.7,98.8,5.83
2023-05-10 00:00:00,97.7,98.8,5.84
2023-05-11 00:00:00,98.15,99.15,5.58
2023-05-12 00:00:00,98.15,99.15,5.58
2023-05-15 00:00:00,98.15,99.15,5.58
2023-05-16 00:00:00,98.15,99.15,5.58
2023-05-17 00:00:00,98.3,99.3,5.47
2023-05-19 00:00:00,98,98.95,5.74
2023-05-22 00:00:00,98,98.95,5.74
2023-05-23 00:00:00,98,98.95,5.74
2023-05-24 00:00:00,98,98.95,5.74
2023-05-25 00:00:00,98,98.95,5.75
2023-05-26 00:00:00,98,98.95,5.75
2023-05-29 00:00:00,98,98.95,5.75
2023-05-30 00:00:00,98,98.95,5.76
2023-05-31 00:00:00,98.2,99.1,5.64
2023-06-05 00:00:00,98.2,99.1,5.64
2023-06-06 00:00:00,98.6,99.4,5.41
2023-06-07 00:00:00,98.6,99.4,5.41
2023-06-08 00:00:00,98.6,99.4,5.41
2023-06-09 00:00:00,98.6,99.4,5.42
2023-06-12 00:00:00,98.6,99.4,5.42
2023-06-13 00:00:00,98.7,99.6,5.26
2023-06-14 00:00:00,98.7,99.6,5.26
2023-06-15 00:00:00,98.75,99.65,5.22
2023-06-15 00:00:00,98.75,99.65,5.22
2023-06-19 00:00:00,98.75,99.65,5.22
2023-06-20 00:00:00,98.8,99.65,5.22
2023-06-21 00:00:00,98.8,99.65,5.22
2023-06-22 00:00:00,98.8,99.65,5.22
2023-06-23 00:00:00,98.8,99.65,5.23
2023-06-26 00:00:00,98.8,99.65,5.23
2023-06-27 00:00:00,98.7,99.6,5.27
2023-07-03 00:00:00,98.7,99.6,5.27
2023-07-04 00:00:00,98.7,99.6,5.27
2023-07-05 00:00:00,98.7,99.6,5.27
2023-07-06 00:00:00,98.7,99.6,5.27
2023-07-07 00:00:00,98.7,99.6,5.28
2023-07-10 00:00:00,98.7,99.6,5.28
2023-07-11 00:00:00,98.7,99.6,5.28
2023-07-12 00:00:00,98.7,99.6,5.28
2023-07-13 00:00:00,98.7,99.6,5.28
2023-07-14 00:00:00,98.7,99.6,5.28
2023-07-17 00:00:00,98.2,99.3,5.54
2023-07-18 00:00:00,98.2,99.3,5.54
2023-07-20 00:00:00,98.2,99.3,5.54
2023-07-21 00:00:00,98.2,99.3,5.54
2023-07-24 00:00:00,98.4,99.6,5.29
2023-07-25 00:00:00,98.4,99.6,5.29
2023-07-26 00:00:00,98.4,99.6,5.29
2023-07-27 00:00:00,98.4,99.6,5.29
2023-07-28 00:00:00,98.4,99.6,5.29
2023-07-31 00:00:00,98.2,99.4,5.47
2023-08-01 00:00:00,98.65,99.35,5.51
2023-08-02 00:00:00,98.65,99.35,5.51
