price_date,sell_percentage,buy_percentage,yield_value
2019-02-14 00:00:00,99.5,100.75,3.75
2019-02-15 00:00:00,99.45,100.7,3.76
2019-02-18 00:00:00,99.45,100.7,3.76
2019-02-19 00:00:00,99.45,100.7,3.76
2019-02-20 00:00:00,99.35,100.6,3.78
2019-02-21 00:00:00,99.35,100.6,3.78
2019-02-22 00:00:00,99.2,100.45,3.81
2019-02-25 00:00:00,99.1,100.35,3.83
2019-02-26 00:00:00,99.1,100.35,3.83
2019-02-27 00:00:00,99.2,100.45,3.81
2019-02-28 00:00:00,99.1,100.35,3.83
2019-03-01 00:00:00,99.2,100.45,3.81
2019-03-04 00:00:00,99.2,100.45,3.81
2019-03-05 00:00:00,99.2,100.45,3.81
2019-03-06 00:00:00,99.35,100.6,3.78
2019-03-08 00:00:00,99.35,100.6,3.78
2019-03-11 00:00:00,99.35,100.6,3.78
2019-03-12 00:00:00,99.65,100.9,3.72
2019-03-13 00:00:00,99.95,101.2,3.65
2019-03-14 00:00:00,99.85,101.1,3.67
2019-03-15 00:00:00,99.95,101.2,3.65
2019-03-18 00:00:00,99.95,101.2,3.65
2019-03-19 00:00:00,100.05,101.3,3.63
2019-03-20 00:00:00,100.15,101.3,3.63
2019-03-21 00:00:00,100.55,101.7,3.55
2019-03-22 00:00:00,100.55,101.7,3.55
2019-03-25 00:00:00,100.55,101.7,3.55
2019-03-26 00:00:00,100.8,101.95,3.5
2019-03-27 00:00:00,100.95,102.1,3.47
2019-03-28 00:00:00,100.95,102.1,3.47
2019-03-29 00:00:00,100.8,101.95,3.5
2019-04-01 00:00:00,100.85,102,3.49
2019-04-02 00:00:00,100.6,101.75,3.54
2019-04-04 00:00:00,100.55,101.7,3.55
2019-04-05 00:00:00,100.65,101.8,3.53
2019-04-08 00:00:00,100.75,101.9,3.51
2019-04-09 00:00:00,100.8,101.95,3.5
2019-04-10 00:00:00,100.8,101.95,3.5
2019-04-11 00:00:00,100.85,102,3.49
2019-04-12 00:00:00,100.75,101.9,3.51
2019-04-15 00:00:00,100.8,101.95,3.49
2019-04-16 00:00:00,100.7,101.85,3.51
2019-04-18 00:00:00,101.35,102.5,3.38
2019-04-22 00:00:00,101.35,102.5,3.38
2019-04-23 00:00:00,101.15,102.3,3.42
2019-04-24 00:00:00,101.2,102.35,3.41
2019-04-25 00:00:00,101.2,102.35,3.41
2019-04-26 00:00:00,101.05,102.2,3.44
2019-04-29 00:00:00,101.2,102.35,3.41
2019-04-30 00:00:00,101.2,102.35,3.41
2019-05-02 00:00:00,101.2,102.35,3.41
2019-05-03 00:00:00,101.05,102.2,3.44
2019-05-06 00:00:00,101.2,102.35,3.41
2019-05-07 00:00:00,101.25,102.4,3.4
2019-05-08 00:00:00,101.3,102.45,3.39
2019-05-09 00:00:00,101.05,102.2,3.44
2019-05-10 00:00:00,101.2,102.35,3.41
2019-05-13 00:00:00,101.2,102.35,3.41
2019-05-14 00:00:00,101.05,102.2,3.44
2019-05-15 00:00:00,101.05,102.2,3.44
2019-05-16 00:00:00,101.2,101.93,3.49
2019-05-17 00:00:00,101.3,102.45,3.39
2019-05-20 00:00:00,101.3,102.45,3.39
2019-05-21 00:00:00,101.3,101.93,3.49
2019-05-22 00:00:00,101.3,102.45,3.38
2019-05-23 00:00:00,101.2,102.35,3.4
2019-05-24 00:00:00,101.3,102.45,3.38
2019-05-27 00:00:00,101.3,102.45,3.38
2019-05-28 00:00:00,101.3,102.45,3.38
2019-05-29 00:00:00,101.3,102.45,3.38
2019-05-31 00:00:00,101.45,102.6,3.35
2019-06-10 00:00:00,102.55,103.7,3.12
2019-06-11 00:00:00,102.3,103.45,3.17
2019-06-12 00:00:00,102.45,103.45,3.17
2019-06-13 00:00:00,102.7,103.7,3.12
2019-06-14 00:00:00,102.7,103.7,3.12
2019-06-17 00:00:00,102.7,103.7,3.12
2019-06-18 00:00:00,102.6,103.6,3.14
2019-06-19 00:00:00,103.1,104.1,3.03
2019-06-20 00:00:00,103.45,104.45,2.96
2019-06-21 00:00:00,103.3,104.3,2.99
2019-06-24 00:00:00,103.35,104.35,2.98
2019-06-25 00:00:00,103.45,104.45,2.96
2019-06-26 00:00:00,103.15,104.15,3.02
2019-06-27 00:00:00,103.2,104.2,3.01
2019-06-28 00:00:00,103.35,104.35,2.98
2019-07-01 00:00:00,103.35,104.35,2.98
2019-07-02 00:00:00,103.45,104.45,2.96
2019-07-03 00:00:00,103.65,104.65,2.91
2019-07-04 00:00:00,103.55,104.55,2.94
2019-07-05 00:00:00,103.9,104.9,2.86
2019-07-08 00:00:00,103.55,104.55,2.93
2019-07-09 00:00:00,103.75,104.75,2.89
2019-07-10 00:00:00,103.5,104.5,2.94
2019-07-11 00:00:00,103.75,104.75,2.89
2019-07-12 00:00:00,103.85,104.85,2.87
2019-07-15 00:00:00,103.6,104.75,2.89
2019-07-16 00:00:00,103.65,104.8,2.88
2019-07-17 00:00:00,103.75,104.9,2.86
2019-07-18 00:00:00,103.75,104.9,2.86
2019-07-19 00:00:00,103.75,104.9,2.86
2019-07-22 00:00:00,103.75,104.9,2.86
2019-07-23 00:00:00,103.75,104.9,2.85
2019-07-24 00:00:00,103.75,104.9,2.85
2019-07-25 00:00:00,103.75,104.9,2.85
2019-07-26 00:00:00,103.75,104.9,2.85
2019-07-29 00:00:00,103.75,104.9,2.85
2019-07-30 00:00:00,103.75,104.9,2.85
2019-07-31 00:00:00,103.75,104.9,2.85
