price_date,sell_percentage,buy_percentage,yield_value
2017-09-20 00:00:00,99.5,100.75,7.31
2017-09-22 00:00:00,101.75,103,7.13
2017-09-25 00:00:00,102.75,104,7.05
2017-09-26 00:00:00,102.25,103.5,7.09
2017-09-27 00:00:00,101.75,103,7.13
2017-09-28 00:00:00,101,102.45,7.18
2017-09-29 00:00:00,101.25,102.5,7.17
2017-10-02 00:00:00,101.9,103.15,7.12
2017-10-03 00:00:00,101.75,103,7.13
2017-10-04 00:00:00,101.65,102.9,7.14
2017-10-05 00:00:00,101.75,103,7.13
2017-10-06 00:00:00,101.55,102.8,7.15
2017-10-09 00:00:00,101.55,102.8,7.15
2017-10-10 00:00:00,101.25,102.5,7.17
2017-10-11 00:00:00,101.25,102.5,7.17
2017-10-12 00:00:00,101.25,102.5,7.17
2017-10-13 00:00:00,101.25,102.5,7.17
2017-10-16 00:00:00,101.15,102.4,7.18
2017-10-17 00:00:00,101.15,102.4,7.18
2017-10-18 00:00:00,101.1,102.35,7.18
2017-10-19 00:00:00,101,102.25,7.19
2017-10-20 00:00:00,100.85,102.1,7.2
2017-10-23 00:00:00,100.75,102,7.21
2017-10-24 00:00:00,100.25,101.5,7.25
2017-10-25 00:00:00,100,101.25,7.27
2017-10-26 00:00:00,100,101.25,7.27
2017-10-27 00:00:00,99.75,101,7.29
2017-10-30 00:00:00,99.75,101,7.29
2017-10-31 00:00:00,100,101.25,7.27
2017-11-01 00:00:00,100.25,101.5,7.25
2017-11-02 00:00:00,100.5,101.75,7.23
2017-11-03 00:00:00,100.65,101.9,7.22
2017-11-06 00:00:00,101,102.25,7.19
2017-11-07 00:00:00,101.2,102.45,7.18
2017-11-08 00:00:00,101,102.25,7.19
2017-11-09 00:00:00,101,102.25,7.19
2017-11-10 00:00:00,101,102.25,7.19
2017-11-13 00:00:00,100.75,102,7.21
2017-11-14 00:00:00,100.75,102,7.21
2017-11-15 00:00:00,100.75,102,7.21
2017-11-16 00:00:00,100.85,102.1,7.2
2017-11-17 00:00:00,100.85,102.1,7.2
2017-11-20 00:00:00,101,102.25,7.19
2017-11-21 00:00:00,100.85,102.1,7.2
2017-11-22 00:00:00,100.9,102.15,7.2
2017-11-23 00:00:00,100.9,102.15,7.2
2017-11-24 00:00:00,101,102.25,7.19
2017-11-27 00:00:00,101.15,102.4,7.18
2017-11-28 00:00:00,101.25,102.5,7.17
2017-11-29 00:00:00,101.1,102.35,7.18
2017-11-30 00:00:00,101.25,102.5,7.17
2017-12-04 00:00:00,101.65,102.9,7.14
2017-12-05 00:00:00,101.65,102.9,7.14
2017-12-06 00:00:00,101.4,102.65,7.16
2017-12-07 00:00:00,101.4,102.65,7.16
2017-12-08 00:00:00,101.55,102.8,7.15
2017-12-11 00:00:00,101.55,102.8,7.15
2017-12-12 00:00:00,101.45,102.7,7.16
2017-12-13 00:00:00,101.45,102.8,7.15
2017-12-14 00:00:00,101.55,102.8,7.15
2017-12-15 00:00:00,101.75,103,7.13
2017-12-18 00:00:00,101.5,102.75,7.15
2017-12-19 00:00:00,101.25,102.5,7.17
2017-12-20 00:00:00,101.25,102.5,7.17
2017-12-21 00:00:00,101.6,103.35,7.1
2017-12-22 00:00:00,102,103.75,7.07
2017-12-27 00:00:00,102.5,103.75,7.07
2017-12-28 00:00:00,102.5,103.75,7.07
2017-12-28 00:00:00,102.5,103.75,7.07
2017-12-29 00:00:00,103.25,104.5,7.01
2018-01-02 00:00:00,103.25,104.5,7.01
2018-01-03 00:00:00,103.4,104.65,7
2018-01-04 00:00:00,103.4,104.65,7
2018-01-05 00:00:00,103.4,104.65,7
2018-01-08 00:00:00,103.25,104.5,7.01
2018-01-09 00:00:00,103.25,104.5,7.01
2018-01-10 00:00:00,103,104.25,7.03
2018-01-11 00:00:00,103,104.25,7.03
2018-01-12 00:00:00,103.25,104.5,7.01
2018-01-15 00:00:00,103.75,105,6.98
2018-01-16 00:00:00,103.25,104.5,7.01
2018-01-17 00:00:00,103.5,104.75,6.99
2018-01-18 00:00:00,103.25,104.5,7.01
2018-01-19 00:00:00,103.5,104.75,6.99
2018-01-22 00:00:00,103.5,104.75,6.99
2018-01-23 00:00:00,103.75,105,6.98
2018-01-24 00:00:00,103.25,104.5,7.01
2018-01-25 00:00:00,103.5,104.75,6.99
2018-01-26 00:00:00,103.25,104.5,7.01
2018-01-29 00:00:00,103,104.35,7.03
2018-01-30 00:00:00,103,104.25,7.03
2018-01-31 00:00:00,103,104.5,7.01
2018-02-01 00:00:00,103.25,104.5,7.01
2018-02-02 00:00:00,103,104.25,7.03
2018-02-05 00:00:00,102,104.25,7.03
2018-02-06 00:00:00,102.75,104,7.05
2018-02-07 00:00:00,103,104.25,7.03
2018-02-08 00:00:00,102.75,104,7.05
2018-02-09 00:00:00,102.5,104,7.05
2018-02-12 00:00:00,103,104.5,7.01
2018-02-13 00:00:00,103,104.5,7.01
2018-02-14 00:00:00,103,104.5,7.01
2018-02-15 00:00:00,102.5,104,7.05
