price_date,sell_percentage,buy_percentage,yield_value
2024-04-16 00:00:00,97.95,99.3,6.54
2024-04-17 00:00:00,97.65,98.85,6.64
2024-04-18 00:00:00,97.55,98.95,6.62
2024-04-19 00:00:00,96.65,98.15,6.79
2024-04-22 00:00:00,96.75,98.25,6.77
2024-04-23 00:00:00,96.55,98.05,6.81
2024-04-24 00:00:00,96.5,98,6.82
2024-04-25 00:00:00,96.5,98,6.82
2024-04-26 00:00:00,96.5,98,6.82
2024-04-29 00:00:00,95.95,97.45,6.94
2024-04-30 00:00:00,95.95,97.45,6.94
2024-05-02 00:00:00,96,97.5,6.93
2024-05-03 00:00:00,96,97.5,6.93
2024-05-06 00:00:00,96.7,98.5,6.71
2024-05-07 00:00:00,97.35,99.15,6.58
2024-05-08 00:00:00,97.25,99.05,6.6
2024-05-13 00:00:00,97.25,99.05,6.6
2024-05-14 00:00:00,97.25,99.05,6.6
2024-05-15 00:00:00,97.25,99.05,6.6
2024-05-16 00:00:00,97.25,99.05,6.6
2024-05-17 00:00:00,97.55,99.35,6.54
2024-05-20 00:00:00,97.55,99.35,6.54
2024-05-21 00:00:00,97.55,99.35,6.54
2024-05-22 00:00:00,97.65,99.45,6.52
