price_date,sell_percentage,buy_percentage,yield_value
2024-01-11 00:00:00,99,100.2,5.87
2024-01-12 00:00:00,99,100.2,5.87
2024-01-16 00:00:00,98.8,99.9,5.99
2024-01-17 00:00:00,98.8,99.9,5.99
2024-01-18 00:00:00,98.8,99.9,5.99
2024-01-18 00:00:00,98.8,99.9,5.99
2024-01-22 00:00:00,98.8,99.9,5.99
2024-01-23 00:00:00,98.8,99.9,5.99
2024-01-24 00:00:00,99.3,100.4,5.78
2024-01-25 00:00:00,99.3,100.3,5.82
2024-01-26 00:00:00,99.3,100.3,5.82
2024-01-29 00:00:00,99.3,100.3,5.82
2024-01-30 00:00:00,99.3,100.3,5.82
2024-01-31 00:00:00,99.3,100.3,5.82
2024-02-01 00:00:00,99.3,100.3,5.82
2024-02-02 00:00:00,99.3,100.3,5.82
2024-02-05 00:00:00,99.3,100.3,5.82
2024-02-06 00:00:00,99.3,100.3,5.82
2024-02-07 00:00:00,99.3,100.3,5.82
2024-02-12 00:00:00,99.3,100.3,5.82
2024-02-13 00:00:00,99.3,100.3,5.82
2024-02-15 00:00:00,99,100,5.95
2024-02-16 00:00:00,99,100,5.95
2024-02-19 00:00:00,99,100,5.95
2024-02-20 00:00:00,99,100.5,5.73
2024-02-21 00:00:00,99,100.5,5.73
2024-02-22 00:00:00,99,100.5,5.73
2024-02-22 00:00:00,99,100.5,5.73
2024-02-26 00:00:00,99.2,100.5,5.73
2024-02-27 00:00:00,99.2,100.5,5.73
2024-02-28 00:00:00,99.2,100.5,5.73
2024-02-29 00:00:00,99.2,100.5,5.73
2024-03-01 00:00:00,99.5,100.5,5.73
2024-03-04 00:00:00,99.2,100.45,5.75
2024-03-05 00:00:00,99,100.1,5.91
2024-03-06 00:00:00,98.65,99.65,6.1
2024-03-07 00:00:00,98.8,99.8,6.04
2024-03-08 00:00:00,99,100,5.95
2024-03-13 00:00:00,99,100,5.95
2024-03-14 00:00:00,98.85,99.85,6.02
2024-03-15 00:00:00,98.25,99.25,6.28
2024-03-18 00:00:00,98.2,99.3,6.26
2024-03-19 00:00:00,99.15,100.25,5.84
2024-03-20 00:00:00,99.1,100,5.95
2024-03-21 00:00:00,99.1,100,5.95
2024-03-22 00:00:00,99.1,100.1,5.9
2024-03-25 00:00:00,99.1,100.1,5.9
2024-03-26 00:00:00,99,100,5.95
2024-03-27 00:00:00,99,100,5.95
2024-03-28 00:00:00,99,100,5.95
2024-04-01 00:00:00,99,100,5.95
2024-04-02 00:00:00,99,100,5.95
2024-04-03 00:00:00,99,100,5.95
2024-04-04 00:00:00,98.8,99.8,6.04
2024-04-05 00:00:00,98.85,99.85,6.01
2024-04-16 00:00:00,98.5,99.5,6.17
2024-04-17 00:00:00,97.9,99.1,6.36
2024-04-18 00:00:00,97.85,99.05,6.38
2024-04-19 00:00:00,97.25,98.75,6.52
2024-04-22 00:00:00,97.25,98.75,6.52
2024-04-23 00:00:00,97.45,98.95,6.43
2024-04-24 00:00:00,97.45,98.95,6.43
2024-04-25 00:00:00,97.15,98.65,6.57
2024-04-26 00:00:00,97.45,98.95,6.43
2024-04-29 00:00:00,97.05,98.55,6.62
2024-04-30 00:00:00,96.95,98.45,6.67
2024-05-02 00:00:00,97,98.5,6.65
2024-05-03 00:00:00,97.1,98.9,6.46
2024-05-06 00:00:00,97.4,98.9,6.46
2024-05-07 00:00:00,97.6,99.1,6.37
2024-05-08 00:00:00,97.5,99.3,6.27
2024-05-13 00:00:00,97.5,99.3,6.27
2024-05-14 00:00:00,97.5,99.3,6.27
2024-05-15 00:00:00,97.5,99.1,6.37
2024-05-16 00:00:00,97.75,99.35,6.25
2024-05-17 00:00:00,97.95,99.55,6.16
2024-05-20 00:00:00,97.85,99.45,6.2
2024-05-21 00:00:00,97.85,99.45,6.21
2024-05-22 00:00:00,98,99.6,6.14
